"","cueSide","targetSide","cueValidity","cued","ValidityNum","RT","status","condition","subn"
"6576","cueleft","targetright","invalid","uncued",0,395,1,"C","33"
"6577","cueright","targetleft","invalid","uncued",0,381,1,"C","33"
"6578","cueleft","targetleft","valid","cued",1,412,1,"C","33"
"6579","cueleft","targetleft","valid","cued",1,404,1,"C","33"
"6580","cueright","targetleft","invalid","uncued",0,507,1,"C","33"
"6581","cueleft","targetleft","valid","cued",1,332,1,"C","33"
"6582","cueleft","targetleft","valid","cued",1,272,1,"C","33"
"6583","cueright","targetright","valid","cued",1,386,1,"C","33"
"6584","cueleft","targetleft","valid","cued",1,346,1,"C","33"
"6585","cueleft","targetleft","valid","cued",1,340,1,"C","33"
"6586","cueright","targetleft","invalid","uncued",0,421,1,"C","33"
"6587","cueright","targetleft","invalid","uncued",0,356,1,"C","33"
"6588","cueleft","targetleft","valid","cued",1,324,1,"C","33"
"6589","cueright","targetright","valid","cued",1,421,1,"C","33"
"6590","cueright","targetleft","invalid","uncued",0,364,1,"C","33"
"6591","cueleft","targetleft","valid","cued",1,342,1,"C","33"
"6592","cueleft","targetright","invalid","uncued",0,392,1,"C","33"
"6593","cueright","targetright","valid","cued",1,345,1,"C","33"
"6594","cueright","targetright","valid","cued",1,386,1,"C","33"
"6595","cueright","targetleft","invalid","uncued",0,373,1,"C","33"
"6596","cueright","targetright","valid","cued",1,305,1,"C","33"
"6597","cueright","targetright","valid","cued",1,277,1,"C","33"
"6598","cueleft","targetleft","valid","cued",1,312,1,"C","33"
"6599","cueleft","targetleft","valid","cued",1,318,1,"C","33"
"6600","cueright","targetleft","invalid","uncued",0,392,1,"C","33"
"6601","cueright","targetright","valid","cued",1,334,1,"C","33"
"6602","cueleft","targetleft","valid","cued",1,1386,1,"C","34"
"6603","cueleft","targetleft","valid","cued",1,381,1,"C","34"
"6604","cueleft","targetleft","valid","cued",1,436,1,"C","34"
"6605","cueright","targetright","valid","cued",1,635,1,"C","34"
"6606","cueright","targetright","valid","cued",1,458,1,"C","34"
"6607","cueright","targetright","valid","cued",1,351,1,"C","34"
"6608","cueleft","targetright","invalid","uncued",0,519,1,"C","34"
"6609","cueright","targetleft","invalid","uncued",0,417,1,"C","34"
"6610","cueleft","targetleft","valid","cued",1,311,1,"C","34"
"6611","cueleft","targetleft","valid","cued",1,258,1,"C","34"
"6612","cueleft","targetleft","valid","cued",1,313,1,"C","34"
"6613","cueleft","targetleft","valid","cued",1,337,1,"C","34"
"6614","cueright","targetright","valid","cued",1,333,1,"C","34"
"6615","cueright","targetright","valid","cued",1,254,1,"C","34"
"6616","cueright","targetright","valid","cued",1,340,1,"C","34"
"6617","cueleft","targetright","invalid","uncued",0,55,2,"C","34"
"6618","cueright","targetright","valid","cued",1,364,1,"C","34"
"6619","cueleft","targetleft","valid","cued",1,269,1,"C","34"
"6620","cueright","targetright","valid","cued",1,338,1,"C","34"
"6621","cueleft","targetleft","valid","cued",1,226,1,"C","34"
"6622","cueleft","targetright","invalid","uncued",0,402,1,"C","34"
"6623","cueright","targetleft","invalid","uncued",0,384,1,"C","34"
"6624","cueleft","targetleft","valid","cued",1,262,1,"C","34"
"6625","cueright","targetright","valid","cued",1,363,1,"C","34"
"6626","cueright","targetright","valid","cued",1,271,1,"C","34"
"6627","cueleft","targetleft","valid","cued",1,124,1,"C","34"
"6628","cueleft","targetleft","valid","cued",1,205,1,"C","34"
"6629","cueleft","targetleft","valid","cued",1,180,1,"C","34"
"6630","cueright","targetleft","invalid","uncued",0,226,2,"C","34"
"6631","cueleft","targetleft","valid","cued",1,353,1,"C","34"
"6632","cueright","targetright","valid","cued",1,473,1,"C","34"
"6633","cueleft","targetleft","valid","cued",1,398,1,"C","34"
"6634","cueleft","targetleft","valid","cued",1,311,1,"C","34"
"6635","cueright","targetright","valid","cued",1,370,1,"C","34"
"6636","cueright","targetright","valid","cued",1,304,1,"C","34"
"6637","cueleft","targetleft","valid","cued",1,294,1,"C","34"
"6638","cueright","targetright","valid","cued",1,386,1,"C","34"
"6639","cueright","targetright","valid","cued",1,319,1,"C","34"
"6640","cueright","targetright","valid","cued",1,377,1,"C","34"
"6641","cueright","targetleft","invalid","uncued",0,331,1,"C","34"
"6642","cueright","targetright","valid","cued",1,364,1,"C","34"
"6643","cueright","targetright","valid","cued",1,357,1,"C","34"
"6644","cueleft","targetleft","valid","cued",1,342,1,"C","34"
"6645","cueright","targetright","valid","cued",1,304,1,"C","34"
"6646","cueright","targetright","valid","cued",1,267,1,"C","34"
"6647","cueright","targetright","valid","cued",1,319,1,"C","34"
"6648","cueright","targetright","valid","cued",1,299,1,"C","34"
"6649","cueleft","targetleft","valid","cued",1,349,1,"C","34"
"6650","cueright","targetright","valid","cued",1,295,1,"C","34"
"6651","cueleft","targetleft","valid","cued",1,213,1,"C","34"
"6652","cueright","targetleft","invalid","uncued",0,426,1,"C","34"
"6653","cueleft","targetleft","valid","cued",1,368,1,"C","34"
"6654","cueright","targetright","valid","cued",1,340,1,"C","34"
"6655","cueleft","targetright","invalid","uncued",0,426,1,"C","34"
"6656","cueright","targetright","valid","cued",1,387,1,"C","34"
"6657","cueright","targetleft","invalid","uncued",0,408,1,"C","34"
"6658","cueleft","targetleft","valid","cued",1,441,1,"C","34"
"6659","cueleft","targetleft","valid","cued",1,296,1,"C","34"
"6660","cueright","targetright","valid","cued",1,170,1,"C","34"
"6661","cueright","targetright","valid","cued",1,404,1,"C","34"
"6662","cueleft","targetleft","valid","cued",1,355,1,"C","34"
"6663","cueright","targetleft","invalid","uncued",0,373,1,"C","34"
"6664","cueright","targetright","valid","cued",1,403,1,"C","34"
"6665","cueright","targetright","valid","cued",1,339,1,"C","34"
"6666","cueright","targetright","valid","cued",1,345,1,"C","34"
"6667","cueleft","targetright","invalid","uncued",0,447,1,"C","34"
"6668","cueleft","targetright","invalid","uncued",0,389,1,"C","34"
"6669","cueleft","targetleft","valid","cued",1,371,1,"C","34"
"6670","cueleft","targetleft","valid","cued",1,369,1,"C","34"
"6671","cueright","targetleft","invalid","uncued",0,404,1,"C","34"
"6672","cueright","targetright","valid","cued",1,320,1,"C","34"
"6673","cueleft","targetleft","valid","cued",1,235,1,"C","34"
"6674","cueright","targetright","valid","cued",1,202,1,"C","34"
"6675","cueright","targetright","valid","cued",1,365,1,"C","34"
"6676","cueleft","targetleft","valid","cued",1,258,1,"C","34"
"6677","cueright","targetright","valid","cued",1,350,1,"C","34"
"6678","cueright","targetleft","invalid","uncued",0,296,1,"C","34"
"6679","cueright","targetright","valid","cued",1,357,1,"C","34"
"6680","cueleft","targetleft","valid","cued",1,290,1,"C","34"
"6681","cueleft","targetleft","valid","cued",1,254,1,"C","34"
"6682","cueright","targetright","valid","cued",1,290,1,"C","34"
"6683","cueright","targetleft","invalid","uncued",0,351,1,"C","34"
"6684","cueleft","targetright","invalid","uncued",0,383,1,"C","34"
"6685","cueright","targetright","valid","cued",1,314,1,"C","34"
"6686","cueleft","targetright","invalid","uncued",0,381,1,"C","34"
"6687","cueright","targetright","valid","cued",1,380,1,"C","34"
"6688","cueright","targetright","valid","cued",1,301,1,"C","34"
"6689","cueright","targetright","valid","cued",1,254,1,"C","34"
"6690","cueleft","targetright","invalid","uncued",0,423,1,"C","34"
"6691","cueleft","targetleft","valid","cued",1,331,1,"C","34"
"6692","cueright","targetright","valid","cued",1,331,1,"C","34"
"6693","cueright","targetleft","invalid","uncued",0,345,1,"C","34"
"6694","cueright","targetright","valid","cued",1,345,1,"C","34"
"6695","cueright","targetleft","invalid","uncued",0,289,1,"C","34"
"6696","cueright","targetright","valid","cued",1,312,1,"C","34"
"6697","cueright","targetleft","invalid","uncued",0,146,2,"C","34"
"6698","cueleft","targetleft","valid","cued",1,299,1,"C","34"
"6699","cueleft","targetleft","valid","cued",1,261,1,"C","34"
"6700","cueright","targetright","valid","cued",1,323,1,"C","34"
"6701","cueright","targetright","valid","cued",1,307,1,"C","34"
"6702","cueleft","targetleft","valid","cued",1,294,1,"C","34"
"6703","cueright","targetright","valid","cued",1,266,1,"C","34"
"6704","cueleft","targetleft","valid","cued",1,241,1,"C","34"
"6705","cueleft","targetleft","valid","cued",1,317,1,"C","34"
"6706","cueright","targetleft","invalid","uncued",0,336,1,"C","34"
"6707","cueright","targetleft","invalid","uncued",0,282,1,"C","34"
"6708","cueleft","targetleft","valid","cued",1,277,1,"C","34"
"6709","cueleft","targetleft","valid","cued",1,219,1,"C","34"
"6710","cueleft","targetright","invalid","uncued",0,209,2,"C","34"
"6711","cueleft","targetleft","valid","cued",1,375,1,"C","34"
"6712","cueright","targetright","valid","cued",1,335,1,"C","34"
"6713","cueleft","targetleft","valid","cued",1,307,1,"C","34"
"6714","cueleft","targetleft","valid","cued",1,292,1,"C","34"
"6715","cueright","targetright","valid","cued",1,352,1,"C","34"
"6716","cueright","targetright","valid","cued",1,315,1,"C","34"
"6717","cueright","targetright","valid","cued",1,357,1,"C","34"
"6718","cueright","targetright","valid","cued",1,319,1,"C","34"
"6719","cueright","targetright","valid","cued",1,304,1,"C","34"
"6720","cueleft","targetleft","valid","cued",1,324,1,"C","34"
"6721","cueleft","targetleft","valid","cued",1,421,1,"C","34"
"6722","cueright","targetright","valid","cued",1,315,1,"C","34"
"6723","cueleft","targetleft","valid","cued",1,297,1,"C","34"
"6724","cueright","targetleft","invalid","uncued",0,450,1,"C","34"
"6725","cueleft","targetleft","valid","cued",1,288,1,"C","34"
"6726","cueright","targetright","valid","cued",1,358,1,"C","34"
"6727","cueleft","targetleft","valid","cued",1,292,1,"C","34"
"6728","cueleft","targetright","invalid","uncued",0,392,1,"C","34"
"6729","cueleft","targetleft","valid","cued",1,322,1,"C","34"
"6730","cueright","targetright","valid","cued",1,322,1,"C","34"
"6731","cueleft","targetleft","valid","cued",1,348,1,"C","34"
"6732","cueleft","targetright","invalid","uncued",0,462,1,"C","34"
"6733","cueright","targetright","valid","cued",1,350,1,"C","34"
"6734","cueright","targetright","valid","cued",1,327,1,"C","34"
"6735","cueright","targetright","valid","cued",1,305,1,"C","34"
"6736","cueright","targetright","valid","cued",1,322,1,"C","34"
"6737","cueright","targetright","valid","cued",1,364,1,"C","34"
"6738","cueright","targetright","valid","cued",1,349,1,"C","34"
"6739","cueleft","targetleft","valid","cued",1,287,1,"C","34"
"6740","cueleft","targetleft","valid","cued",1,314,1,"C","34"
"6741","cueleft","targetleft","valid","cued",1,272,1,"C","34"
"6742","cueright","targetright","valid","cued",1,280,1,"C","34"
"6743","cueright","targetright","valid","cued",1,285,1,"C","34"
"6744","cueright","targetright","valid","cued",1,346,1,"C","34"
"6745","cueright","targetleft","invalid","uncued",0,421,1,"C","34"
"6746","cueright","targetleft","invalid","uncued",0,371,1,"C","34"
"6747","cueleft","targetleft","valid","cued",1,289,1,"C","34"
"6748","cueright","targetright","valid","cued",1,264,1,"C","34"
"6749","cueleft","targetleft","valid","cued",1,259,1,"C","34"
"6750","cueright","targetleft","invalid","uncued",0,496,1,"C","34"
"6751","cueright","targetright","valid","cued",1,372,1,"C","34"
"6752","cueleft","targetleft","valid","cued",1,291,1,"C","34"
"6753","cueright","targetleft","invalid","uncued",0,239,2,"C","34"
"6754","cueright","targetleft","invalid","uncued",0,413,1,"C","34"
"6755","cueright","targetright","valid","cued",1,338,1,"C","34"
"6756","cueleft","targetright","invalid","uncued",0,422,1,"C","34"
"6757","cueright","targetleft","invalid","uncued",0,325,1,"C","34"
"6758","cueleft","targetright","invalid","uncued",0,831,1,"C","34"
"6759","cueleft","targetleft","valid","cued",1,355,1,"C","34"
"6760","cueleft","targetleft","valid","cued",1,332,1,"C","34"
"6761","cueleft","targetright","invalid","uncued",0,392,1,"C","34"
"6762","cueright","targetright","valid","cued",1,329,1,"C","34"
"6763","cueleft","targetright","invalid","uncued",0,410,1,"C","34"
"6764","cueright","targetleft","invalid","uncued",0,290,1,"C","34"
"6765","cueright","targetleft","invalid","uncued",0,327,1,"C","34"
"6766","cueleft","targetright","invalid","uncued",0,446,1,"C","34"
"6767","cueright","targetright","valid","cued",1,334,1,"C","34"
"6768","cueright","targetright","valid","cued",1,327,1,"C","34"
"6769","cueright","targetright","valid","cued",1,298,1,"C","34"
"6770","cueright","targetright","valid","cued",1,284,1,"C","34"
"6771","cueright","targetright","valid","cued",1,306,1,"C","34"
"6772","cueright","targetright","valid","cued",1,307,1,"C","34"
"6773","cueright","targetright","valid","cued",1,327,1,"C","34"
"6774","cueleft","targetleft","valid","cued",1,339,1,"C","34"
"6775","cueleft","targetleft","valid","cued",1,331,1,"C","34"
"6776","cueright","targetright","valid","cued",1,319,1,"C","34"
"6777","cueright","targetleft","invalid","uncued",0,343,1,"C","34"
"6778","cueleft","targetleft","valid","cued",1,273,1,"C","34"
"6779","cueright","targetleft","invalid","uncued",0,431,1,"C","34"
"6780","cueleft","targetright","invalid","uncued",0,383,1,"C","34"
"6781","cueright","targetright","valid","cued",1,372,1,"C","34"
"6782","cueright","targetright","valid","cued",1,341,1,"C","34"
"6783","cueright","targetright","valid","cued",1,280,1,"C","34"
"6784","cueright","targetleft","invalid","uncued",0,412,1,"C","34"
"6785","cueleft","targetleft","valid","cued",1,323,1,"C","34"
"6786","cueleft","targetright","invalid","uncued",0,197,2,"C","34"
"6787","cueleft","targetright","invalid","uncued",0,460,1,"C","34"
"6788","cueleft","targetleft","valid","cued",1,339,1,"C","34"
"6789","cueright","targetleft","invalid","uncued",0,410,1,"C","34"
"6790","cueleft","targetleft","valid","cued",1,314,1,"C","34"
"6791","cueleft","targetleft","valid","cued",1,278,1,"C","34"
"6792","cueright","targetleft","invalid","uncued",0,298,1,"C","34"
"6793","cueright","targetright","valid","cued",1,327,1,"C","34"
"6794","cueright","targetright","valid","cued",1,375,1,"C","34"
"6795","cueleft","targetright","invalid","uncued",0,448,1,"C","34"
"6796","cueleft","targetright","invalid","uncued",0,342,1,"C","34"
"6797","cueright","targetleft","invalid","uncued",0,350,1,"C","34"
"6798","cueleft","targetright","invalid","uncued",0,280,2,"C","34"
"6799","cueleft","targetright","invalid","uncued",0,573,1,"C","34"
"6800","cueleft","targetright","invalid","uncued",0,453,1,"C","34"
"6801","cueright","targetright","valid","cued",1,410,1,"C","34"
"6802","cueleft","targetleft","valid","cued",1,1302,1,"O","35"
"6803","cueright","targetright","valid","cued",1,589,1,"O","35"
"6804","cueright","targetright","valid","cued",1,233,1,"O","35"
"6805","cueleft","targetleft","valid","cued",1,408,1,"O","35"
"6806","cueleft","targetleft","valid","cued",1,382,1,"O","35"
"6807","cueright","targetright","valid","cued",1,175,1,"O","35"
"6808","cueleft","targetleft","valid","cued",1,288,1,"O","35"
"6809","cueright","targetleft","invalid","uncued",0,266,2,"O","35"
"6810","cueright","targetright","valid","cued",1,488,2,"O","35"
"6811","cueright","targetleft","invalid","uncued",0,524,1,"O","35"
"6812","cueleft","targetright","invalid","uncued",0,494,1,"O","35"
"6813","cueright","targetright","valid","cued",1,512,1,"O","35"
"6814","cueright","targetright","valid","cued",1,478,1,"O","35"
"6815","cueleft","targetleft","valid","cued",1,458,1,"O","35"
"6816","cueright","targetright","valid","cued",1,397,1,"O","35"
"6817","cueleft","targetleft","valid","cued",1,408,1,"O","35"
"6818","cueleft","targetleft","valid","cued",1,375,1,"O","35"
"6819","cueleft","targetleft","valid","cued",1,332,1,"O","35"
"6820","cueright","targetright","valid","cued",1,326,1,"O","35"
"6821","cueright","targetright","valid","cued",1,329,1,"O","35"
"6822","cueleft","targetleft","valid","cued",1,301,1,"O","35"
"6823","cueright","targetleft","invalid","uncued",0,481,1,"O","35"
"6824","cueright","targetleft","invalid","uncued",0,389,1,"O","35"
"6825","cueleft","targetleft","valid","cued",1,436,1,"O","35"
"6826","cueright","targetright","valid","cued",1,434,1,"O","35"
"6827","cueright","targetleft","invalid","uncued",0,440,1,"O","35"
"6828","cueright","targetright","valid","cued",1,406,1,"O","35"
"6829","cueleft","targetleft","valid","cued",1,253,1,"O","35"
"6830","cueright","targetright","valid","cued",1,348,1,"O","35"
"6831","cueleft","targetleft","valid","cued",1,381,1,"O","35"
"6832","cueleft","targetleft","valid","cued",1,331,1,"O","35"
"6833","cueright","targetright","valid","cued",1,216,1,"O","35"
"6834","cueright","targetright","valid","cued",1,342,1,"O","35"
"6835","cueright","targetright","valid","cued",1,353,1,"O","35"
"6836","cueright","targetleft","invalid","uncued",0,353,1,"O","35"
