"","type","RT","errorStatus","condition","subn"
"13753","go",511,0,"C","56"
"13754","go",367,0,"C","56"
"13755","go",370,0,"C","56"
"13756","go",304,0,"C","56"
"13757","go",281,0,"C","56"
"13758","go",288,0,"C","56"
"13759","go",304,0,"C","56"
"13760","go",280,0,"C","56"
"13761","go",296,0,"C","56"
"13762","go",327,0,"C","56"
"13763","go",333,0,"C","56"
"13764","go",285,0,"C","56"
"13765","go",317,0,"C","56"
"13766","go",325,0,"C","56"
"13767","go",460,0,"C","56"
"13768","go",323,0,"C","56"
"13769","go",315,0,"C","56"
"13770","go",378,0,"C","56"
"13771","go",286,0,"C","56"
"13772","go",367,0,"C","56"
"13773","go",437,0,"C","56"
"13774","nogo",2000,0,"C","56"
"13775","go",402,0,"C","56"
"13776","go",307,0,"C","56"
"13777","go",300,0,"C","56"
"13778","go",274,0,"C","56"
"13779","go",269,0,"C","56"
"13780","nogo",2000,0,"C","56"
"13781","go",417,0,"C","56"
"13782","nogo",2000,0,"C","56"
"13783","go",351,0,"C","56"
"13784","go",299,0,"C","56"
"13785","go",314,0,"C","56"
"13786","nogo",2000,0,"C","56"
"13787","go",301,0,"C","56"
"13788","go",355,0,"C","56"
"13789","nogo",2000,0,"C","56"
"13790","go",351,0,"C","56"
"13791","go",396,0,"C","56"
"13792","go",389,0,"C","56"
"13793","nogo",2000,0,"C","56"
"13794","go",318,0,"C","56"
"13795","go",283,0,"C","56"
"13796","go",302,0,"C","56"
"13797","go",389,0,"C","56"
"13798","go",289,0,"C","56"
"13799","go",247,0,"C","56"
"13800","go",257,0,"C","56"
"13801","go",236,0,"C","56"
"13802","go",310,0,"C","56"
"13803","go",274,0,"C","56"
"13804","go",292,0,"C","56"
"13805","go",278,0,"C","56"
"13806","go",237,0,"C","56"
"13807","go",290,0,"C","56"
"13808","go",265,0,"C","56"
"13809","go",240,0,"C","56"
"13810","go",243,0,"C","56"
"13811","go",194,0,"C","56"
"13812","go",224,0,"C","56"
"13813","nogo",212,1,"C","56"
"13814","go",487,0,"C","56"
"13815","go",263,0,"C","56"
"13816","go",240,0,"C","56"
"13817","go",276,0,"C","56"
"13818","go",244,0,"C","56"
"13819","nogo",2000,0,"C","56"
"13820","go",362,0,"C","56"
"13821","go",301,0,"C","56"
"13822","go",291,0,"C","56"
"13823","go",306,0,"C","56"
"13824","go",291,0,"C","56"
"13825","go",364,0,"C","56"
"13826","go",289,0,"C","56"
"13827","nogo",2000,0,"C","56"
"13828","go",272,0,"C","56"
"13829","go",347,0,"C","56"
"13830","nogo",2000,0,"C","56"
"13831","go",295,0,"C","56"
"13832","go",325,0,"C","56"
"13833","go",275,0,"C","56"
"13834","go",332,0,"C","56"
"13835","go",454,0,"C","56"
"13836","go",388,0,"C","56"
"13837","go",313,0,"C","56"
"13838","go",351,0,"C","56"
"13839","go",373,0,"C","56"
"13840","go",323,0,"C","56"
"13841","go",328,0,"C","56"
"13842","go",285,0,"C","56"
"13843","go",344,0,"C","56"
"13844","nogo",2000,0,"C","56"
"13845","go",291,0,"C","56"
"13846","go",263,0,"C","56"
"13847","go",241,0,"C","56"
"13848","go",285,0,"C","56"
"13849","go",308,0,"C","56"
"13850","go",323,0,"C","56"
"13851","go",242,0,"C","56"
"13852","go",322,0,"C","56"
"13853","nogo",2000,0,"C","56"
"13854","go",326,0,"C","56"
"13855","go",220,0,"C","56"
"13856","go",239,0,"C","56"
"13857","go",208,0,"C","56"
"13858","go",291,0,"C","56"
"13859","go",280,0,"C","56"
"13860","go",308,0,"C","56"
"13861","go",261,0,"C","56"
"13862","go",315,0,"C","56"
"13863","go",283,0,"C","56"
"13864","go",332,0,"C","56"
"13865","go",282,0,"C","56"
"13866","go",386,0,"C","56"
"13867","go",248,0,"C","56"
"13868","go",359,0,"C","56"
"13869","go",293,0,"C","56"
"13870","go",278,0,"C","56"
"13871","go",382,0,"C","56"
"13872","go",241,0,"C","56"
"13873","go",267,0,"C","56"
"13874","go",261,0,"C","56"
"13875","go",310,0,"C","56"
"13876","nogo",2000,0,"C","56"
"13877","go",380,0,"C","56"
"13878","nogo",2000,0,"C","56"
"13879","go",228,0,"C","56"
"13880","go",443,0,"C","56"
"13881","nogo",2000,0,"C","56"
"13882","go",258,0,"C","56"
"13883","go",425,0,"C","56"
"13884","go",262,0,"C","56"
"13885","nogo",2000,0,"C","56"
"13886","go",298,0,"C","56"
"13887","go",248,0,"C","56"
"13888","go",337,0,"C","56"
"13889","go",295,0,"C","56"
"13890","go",270,0,"C","56"
"13891","go",361,0,"C","56"
"13892","go",276,0,"C","56"
"13893","go",286,0,"C","56"
"13894","go",319,0,"C","56"
"13895","go",293,0,"C","56"
"13896","go",212,0,"C","56"
"13897","go",247,0,"C","56"
"13898","go",290,0,"C","56"
"13899","go",330,0,"C","56"
"13900","go",295,0,"C","56"
"13901","go",280,0,"C","56"
"13902","go",250,0,"C","56"
"13903","go",235,0,"C","56"
"13904","go",229,0,"C","56"
"13905","go",239,0,"C","56"
"13906","go",257,0,"C","56"
"13907","go",203,0,"C","56"
"13908","go",286,0,"C","56"
"13909","go",215,0,"C","56"
"13910","go",240,0,"C","56"
"13911","nogo",285,1,"C","56"
"13912","nogo",2000,0,"C","56"
"13913","go",338,0,"C","56"
"13914","go",266,0,"C","56"
"13915","go",334,0,"C","56"
"13916","nogo",2000,0,"C","56"
"13917","go",297,0,"C","56"
"13918","go",374,0,"C","56"
"13919","nogo",2000,0,"C","56"
"13920","go",272,0,"C","56"
"13921","go",366,0,"C","56"
"13922","go",284,0,"C","56"
"13923","go",227,0,"C","56"
"13924","go",268,0,"C","56"
"13925","go",272,0,"C","56"
"13926","nogo",256,1,"C","56"
"13927","go",487,0,"C","56"
"13928","nogo",2000,0,"C","56"
"13929","go",397,0,"C","56"
"13930","go",288,0,"C","56"
"13931","go",289,0,"C","56"
"13932","nogo",2000,0,"C","56"
"13933","go",325,0,"C","56"
"13934","nogo",2000,0,"C","56"
"13935","nogo",2000,0,"C","56"
"13936","nogo",2000,0,"C","56"
"13937","nogo",2000,0,"C","56"
"13938","go",474,0,"C","56"
"13939","nogo",2000,0,"C","56"
"13940","nogo",2000,0,"C","56"
"13941","nogo",2000,0,"C","56"
"13942","go",316,0,"C","56"
"13943","go",306,0,"C","56"
"13944","nogo",2000,0,"C","56"
"13945","go",379,0,"C","56"
"13946","nogo",2000,0,"C","56"
"13947","nogo",2000,0,"C","56"
"13948","go",304,0,"C","56"
"13949","go",357,0,"C","56"
"13950","go",299,0,"C","56"
"13951","go",284,0,"C","56"
"13952","go",340,0,"C","56"
"13953","go",330,0,"C","56"
"13954","go",351,0,"C","56"
"13955","go",335,0,"C","56"
"13956","nogo",253,1,"C","56"
"13957","go",404,0,"C","56"
"13958","go",297,0,"C","56"
"13959","go",271,0,"C","56"
"13960","go",323,0,"C","56"
"13961","go",295,0,"C","56"
"13962","go",303,0,"C","56"
"13963","go",304,0,"C","56"
"13964","go",302,0,"C","56"
"13965","go",311,0,"C","56"
"13966","go",365,0,"C","56"
"13967","nogo",2000,0,"C","56"
"13968","go",374,0,"C","56"
"13969","go",282,0,"C","56"
"13970","go",235,0,"C","56"
"13971","go",260,0,"C","56"
"13972","nogo",2000,0,"C","56"
"13973","nogo",2000,0,"C","56"
"13974","go",438,0,"C","56"
"13975","go",324,0,"C","56"
"13976","nogo",2000,0,"C","56"
"13977","nogo",2000,0,"C","56"
"13978","go",364,0,"C","56"
"13979","go",424,0,"C","56"
"13980","nogo",2000,0,"C","56"
"13981","nogo",2000,0,"C","56"
"13982","go",404,0,"C","56"
"13983","nogo",2000,0,"C","56"
"13984","nogo",2000,0,"C","56"
"13985","nogo",2000,0,"C","56"
"13986","nogo",2000,0,"C","56"
"13987","go",484,0,"C","56"
"13988","go",467,0,"C","56"
"13989","go",405,0,"C","56"
"13990","go",415,0,"C","56"
"13991","nogo",2000,0,"C","56"
"13992","nogo",2000,0,"C","56"
"13993","go",328,0,"C","56"
"13994","go",397,0,"C","56"
"13995","go",320,0,"C","56"
"13996","go",368,0,"C","56"
"13997","nogo",2000,0,"C","56"
"13998","nogo",2000,0,"C","56"
"13999","go",333,0,"C","56"
"14000","nogo",2000,0,"C","56"
"14001","go",301,0,"C","56"
"14002","go",590,0,"C","57"
"14003","go",506,0,"C","57"
"14004","go",435,0,"C","57"
"14005","go",329,0,"C","57"
"14006","go",355,0,"C","57"
"14007","go",331,0,"C","57"
"14008","go",314,0,"C","57"
"14009","go",287,0,"C","57"
"14010","nogo",2000,0,"C","57"
"14011","nogo",2000,0,"C","57"
"14012","go",473,0,"C","57"
"14013","go",326,0,"C","57"
"14014","go",484,0,"C","57"
"14015","go",325,0,"C","57"
"14016","go",364,0,"C","57"
"14017","nogo",2000,0,"C","57"
"14018","go",350,0,"C","57"
"14019","go",658,0,"C","57"
"14020","go",369,0,"C","57"
"14021","go",313,0,"C","57"
"14022","go",325,0,"C","57"
"14023","go",397,0,"C","57"
"14024","go",347,0,"C","57"
"14025","go",374,0,"C","57"
"14026","nogo",2000,0,"C","57"
"14027","go",400,0,"C","57"
"14028","go",380,0,"C","57"
"14029","go",367,0,"C","57"
"14030","go",565,0,"C","57"
"14031","go",296,0,"C","57"
"14032","go",323,0,"C","57"
"14033","go",335,0,"C","57"
"14034","go",318,0,"C","57"
"14035","go",333,0,"C","57"
"14036","go",307,0,"C","57"
"14037","go",332,0,"C","57"
"14038","go",311,0,"C","57"
"14039","go",310,0,"C","57"
"14040","go",318,0,"C","57"
"14041","go",373,0,"C","57"
"14042","go",338,0,"C","57"
"14043","go",426,0,"C","57"
"14044","go",382,0,"C","57"
"14045","go",359,0,"C","57"
"14046","nogo",2000,0,"C","57"
"14047","nogo",2000,0,"C","57"
"14048","go",429,0,"C","57"
"14049","nogo",2000,0,"C","57"
"14050","go",379,0,"C","57"
"14051","nogo",2000,0,"C","57"
"14052","nogo",2000,0,"C","57"
"14053","go",343,0,"C","57"
"14054","go",330,0,"C","57"
"14055","go",271,0,"C","57"
"14056","go",299,0,"C","57"
"14057","go",378,0,"C","57"
"14058","go",260,0,"C","57"
"14059","go",272,0,"C","57"
"14060","go",297,0,"C","57"
"14061","go",312,0,"C","57"
"14062","go",285,0,"C","57"
"14063","nogo",352,1,"C","57"
"14064","go",437,0,"C","57"
"14065","nogo",2000,0,"C","57"
"14066","go",355,0,"C","57"
"14067","go",383,0,"C","57"
"14068","go",306,0,"C","57"
"14069","go",259,0,"C","57"
"14070","go",277,0,"C","57"
"14071","nogo",2000,0,"C","57"
"14072","go",321,0,"C","57"
"14073","go",275,0,"C","57"
"14074","go",285,0,"C","57"
"14075","go",240,0,"C","57"
"14076","go",296,0,"C","57"
"14077","go",224,0,"C","57"
"14078","go",348,0,"C","57"
"14079","go",265,0,"C","57"
"14080","nogo",2000,0,"C","57"
"14081","go",566,0,"C","57"
"14082","go",314,0,"C","57"
"14083","go",282,0,"C","57"
"14084","go",280,0,"C","57"
"14085","go",282,0,"C","57"
"14086","go",314,0,"C","57"
"14087","go",272,0,"C","57"
"14088","go",267,0,"C","57"
"14089","go",259,0,"C","57"
"14090","go",266,0,"C","57"
"14091","go",260,0,"C","57"
"14092","go",221,0,"C","57"
"14093","go",266,0,"C","57"
"14094","go",243,0,"C","57"
"14095","go",297,0,"C","57"
"14096","go",260,0,"C","57"
"14097","go",284,0,"C","57"
"14098","go",260,0,"C","57"
"14099","go",246,0,"C","57"
"14100","go",368,0,"C","57"
"14101","go",388,0,"C","57"
"14102","go",360,0,"C","57"
"14103","go",397,0,"C","57"
"14104","go",376,0,"C","57"
"14105","go",302,0,"C","57"
"14106","go",325,0,"C","57"
"14107","go",259,0,"C","57"
"14108","go",262,0,"C","57"
"14109","nogo",335,1,"C","57"
"14110","go",700,0,"C","57"
"14111","go",357,0,"C","57"
"14112","nogo",2000,0,"C","57"
"14113","nogo",2000,0,"C","57"
"14114","go",435,0,"C","57"
"14115","go",291,0,"C","57"
"14116","go",212,0,"C","57"
"14117","nogo",198,1,"C","57"
"14118","go",809,0,"C","57"
"14119","go",492,0,"C","57"
"14120","go",334,0,"C","57"
"14121","go",349,0,"C","57"
"14122","go",385,0,"C","57"
"14123","go",390,0,"C","57"
"14124","go",370,0,"C","57"
"14125","go",406,0,"C","57"
"14126","go",395,0,"C","57"
"14127","go",374,0,"C","57"
"14128","go",363,0,"C","57"
"14129","go",456,0,"C","57"
"14130","go",372,0,"C","57"
"14131","go",318,0,"C","57"
"14132","go",342,0,"C","57"
"14133","go",259,0,"C","57"
"14134","go",292,0,"C","57"
"14135","nogo",2000,0,"C","57"
"14136","go",403,0,"C","57"
"14137","go",323,0,"C","57"
"14138","go",249,0,"C","57"
"14139","go",227,0,"C","57"
"14140","go",269,0,"C","57"
"14141","go",312,0,"C","57"
"14142","go",286,0,"C","57"
"14143","go",302,0,"C","57"
"14144","nogo",286,1,"C","57"
"14145","go",508,0,"C","57"
"14146","go",361,0,"C","57"
"14147","go",369,0,"C","57"
"14148","go",350,0,"C","57"
"14149","go",564,0,"C","57"
"14150","nogo",2000,0,"C","57"
"14151","go",391,0,"C","57"
"14152","go",544,0,"C","57"
"14153","go",325,0,"C","57"
"14154","go",339,0,"C","57"
"14155","go",372,0,"C","57"
"14156","go",394,0,"C","57"
"14157","go",428,0,"C","57"
"14158","nogo",2000,0,"C","57"
"14159","nogo",2000,0,"C","57"
"14160","go",486,0,"C","57"
"14161","go",373,0,"C","57"
"14162","go",275,0,"C","57"
"14163","go",292,0,"C","57"
"14164","go",285,0,"C","57"
"14165","go",363,0,"C","57"
"14166","go",303,0,"C","57"
"14167","go",312,0,"C","57"
"14168","go",286,0,"C","57"
"14169","go",359,0,"C","57"
"14170","go",419,0,"C","57"
"14171","go",351,0,"C","57"
"14172","nogo",340,1,"C","57"
"14173","go",555,0,"C","57"
"14174","nogo",2000,0,"C","57"
"14175","go",405,0,"C","57"
"14176","go",391,0,"C","57"
"14177","go",251,0,"C","57"
"14178","go",315,0,"C","57"
"14179","go",245,0,"C","57"
"14180","go",309,0,"C","57"
"14181","go",235,0,"C","57"
"14182","go",285,0,"C","57"
"14183","nogo",2000,0,"C","57"
"14184","go",516,0,"C","57"
"14185","go",290,0,"C","57"
"14186","go",242,0,"C","57"
"14187","go",228,0,"C","57"
"14188","go",261,0,"C","57"
"14189","go",511,0,"C","57"
"14190","go",358,0,"C","57"
"14191","go",322,0,"C","57"
"14192","go",347,0,"C","57"
"14193","go",303,0,"C","57"
"14194","go",304,0,"C","57"
"14195","go",248,0,"C","57"
"14196","go",337,0,"C","57"
"14197","go",302,0,"C","57"
"14198","nogo",214,1,"C","57"
"14199","nogo",2000,0,"C","57"
"14200","go",359,0,"C","57"
"14201","nogo",2000,0,"C","57"
"14202","nogo",2000,0,"C","57"
"14203","go",424,0,"C","57"
"14204","go",402,0,"C","57"
"14205","nogo",2000,0,"C","57"
"14206","nogo",2000,0,"C","57"
"14207","go",421,0,"C","57"
"14208","go",446,0,"C","57"
"14209","go",303,0,"C","57"
"14210","nogo",295,1,"C","57"
"14211","nogo",2000,0,"C","57"
"14212","nogo",2000,0,"C","57"
"14213","go",388,0,"C","57"
"14214","nogo",2000,0,"C","57"
"14215","nogo",2000,0,"C","57"
"14216","go",385,0,"C","57"
"14217","go",379,0,"C","57"
"14218","nogo",2000,0,"C","57"
"14219","go",390,0,"C","57"
"14220","go",455,0,"C","57"
"14221","go",354,0,"C","57"
"14222","nogo",2000,0,"C","57"
"14223","nogo",2000,0,"C","57"
"14224","go",376,0,"C","57"
"14225","go",404,0,"C","57"
"14226","go",358,0,"C","57"
"14227","nogo",2000,0,"C","57"
"14228","nogo",2000,0,"C","57"
"14229","go",388,0,"C","57"
"14230","go",414,0,"C","57"
"14231","go",329,0,"C","57"
"14232","go",350,0,"C","57"
"14233","go",365,0,"C","57"
"14234","go",354,0,"C","57"
"14235","go",400,0,"C","57"
"14236","nogo",2000,0,"C","57"
"14237","go",369,0,"C","57"
"14238","nogo",2000,0,"C","57"
"14239","nogo",2000,0,"C","57"
"14240","nogo",2000,0,"C","57"
"14241","go",501,0,"C","57"
"14242","nogo",2000,0,"C","57"
"14243","go",473,0,"C","57"
"14244","nogo",2000,0,"C","57"
"14245","go",516,0,"C","57"
"14246","nogo",2000,0,"C","57"
"14247","nogo",2000,0,"C","57"
"14248","go",482,0,"C","57"
"14249","go",417,0,"C","57"
"14250","nogo",2000,0,"C","57"
"14251","go",360,0,"C","57"
"14252","go",752,0,"C","58"
"14253","go",721,0,"C","58"
"14254","go",507,0,"C","58"
"14255","go",401,0,"C","58"
"14256","nogo",2000,0,"C","58"
"14257","go",496,0,"C","58"
"14258","go",470,0,"C","58"
"14259","go",419,0,"C","58"
"14260","go",370,0,"C","58"
"14261","go",415,0,"C","58"
"14262","go",658,0,"C","58"
"14263","go",443,0,"C","58"
"14264","go",477,0,"C","58"
"14265","nogo",2000,0,"C","58"
"14266","go",421,0,"C","58"
"14267","go",347,0,"C","58"
"14268","go",378,0,"C","58"
"14269","go",325,0,"C","58"
"14270","go",363,0,"C","58"
"14271","go",362,0,"C","58"
"14272","go",366,0,"C","58"
"14273","go",411,0,"C","58"
"14274","go",470,0,"C","58"
"14275","go",431,0,"C","58"
"14276","go",369,0,"C","58"
"14277","go",407,0,"C","58"
"14278","go",441,0,"C","58"
"14279","go",458,0,"C","58"
"14280","go",484,0,"C","58"
"14281","go",413,0,"C","58"
"14282","go",456,0,"C","58"
"14283","go",506,0,"C","58"
"14284","go",451,0,"C","58"
"14285","go",483,0,"C","58"
"14286","go",396,0,"C","58"
"14287","go",487,0,"C","58"
"14288","go",423,0,"C","58"
"14289","go",517,0,"C","58"
"14290","go",497,0,"C","58"
"14291","go",536,0,"C","58"
"14292","go",480,0,"C","58"
"14293","go",448,0,"C","58"
"14294","nogo",2000,0,"C","58"
"14295","go",575,0,"C","58"
"14296","go",319,0,"C","58"
"14297","go",351,0,"C","58"
"14298","go",405,0,"C","58"
"14299","go",481,0,"C","58"
"14300","nogo",2000,0,"C","58"
"14301","go",471,0,"C","58"
"14302","go",363,0,"C","58"
"14303","go",289,0,"C","58"
"14304","go",312,0,"C","58"
"14305","go",344,0,"C","58"
"14306","go",461,0,"C","58"
"14307","go",550,0,"C","58"
"14308","go",630,0,"C","58"
"14309","nogo",2000,0,"C","58"
"14310","go",588,0,"C","58"
"14311","go",270,0,"C","58"
"14312","go",280,0,"C","58"
"14313","go",329,0,"C","58"
"14314","go",358,0,"C","58"
"14315","go",403,0,"C","58"
"14316","go",321,0,"C","58"
"14317","go",303,0,"C","58"
"14318","go",343,0,"C","58"
"14319","go",299,0,"C","58"
"14320","nogo",2000,0,"C","58"
"14321","go",537,0,"C","58"
"14322","go",363,0,"C","58"
"14323","go",400,0,"C","58"
"14324","go",422,0,"C","58"
"14325","go",402,0,"C","58"
"14326","nogo",2000,0,"C","58"
"14327","go",481,0,"C","58"
"14328","nogo",294,1,"C","58"
"14329","go",1174,0,"C","58"
"14330","go",420,0,"C","58"
"14331","go",627,0,"C","58"
"14332","go",439,0,"C","58"
"14333","go",499,0,"C","58"
"14334","go",514,0,"C","58"
"14335","go",529,0,"C","58"
"14336","go",478,0,"C","58"
"14337","nogo",2000,0,"C","58"
"14338","nogo",2000,0,"C","58"
"14339","nogo",2000,0,"C","58"
"14340","go",609,0,"C","58"
"14341","go",429,0,"C","58"
"14342","go",495,0,"C","58"
"14343","go",575,0,"C","58"
"14344","go",564,0,"C","58"
"14345","nogo",2000,0,"C","58"
"14346","go",599,0,"C","58"
"14347","nogo",2000,0,"C","58"
"14348","go",580,0,"C","58"
"14349","go",361,0,"C","58"
"14350","go",388,0,"C","58"
"14351","go",347,0,"C","58"
"14352","go",327,0,"C","58"
"14353","go",357,0,"C","58"
"14354","go",565,0,"C","58"
"14355","go",435,0,"C","58"
"14356","go",418,0,"C","58"
"14357","go",390,0,"C","58"
"14358","go",506,0,"C","58"
"14359","go",497,0,"C","58"
"14360","go",640,0,"C","58"
"14361","go",412,0,"C","58"
"14362","go",381,0,"C","58"
"14363","go",387,0,"C","58"
"14364","go",383,0,"C","58"
"14365","go",357,0,"C","58"
"14366","go",502,0,"C","58"
"14367","go",599,0,"C","58"
"14368","go",842,0,"C","58"
"14369","nogo",2000,0,"C","58"
"14370","nogo",2000,0,"C","58"
"14371","go",621,0,"C","58"
"14372","go",292,0,"C","58"
"14373","nogo",2000,0,"C","58"
"14374","go",474,0,"C","58"
"14375","go",369,0,"C","58"
"14376","nogo",2000,0,"C","58"
"14377","go",434,0,"C","58"
"14378","go",291,0,"C","58"
"14379","go",291,0,"C","58"
"14380","go",322,0,"C","58"
"14381","go",346,0,"C","58"
"14382","go",374,0,"C","58"
"14383","go",377,0,"C","58"
"14384","go",624,0,"C","58"
"14385","go",371,0,"C","58"
"14386","go",456,0,"C","58"
"14387","go",426,0,"C","58"
"14388","go",420,0,"C","58"
"14389","go",389,0,"C","58"
"14390","go",402,0,"C","58"
"14391","go",365,0,"C","58"
"14392","go",377,0,"C","58"
"14393","go",487,0,"C","58"
"14394","go",504,0,"C","58"
"14395","go",415,0,"C","58"
"14396","go",393,0,"C","58"
"14397","go",397,0,"C","58"
"14398","go",488,0,"C","58"
"14399","go",482,0,"C","58"
"14400","go",506,0,"C","58"
"14401","go",435,0,"C","58"
"14402","go",427,0,"C","58"
"14403","go",396,0,"C","58"
"14404","go",408,0,"C","58"
"14405","go",444,0,"C","58"
"14406","go",1095,0,"C","58"
"14407","go",414,0,"C","58"
"14408","go",371,0,"C","58"
"14409","nogo",2000,0,"C","58"
"14410","go",677,0,"C","58"
"14411","go",451,0,"C","58"
"14412","nogo",2000,0,"C","58"
"14413","go",513,0,"C","58"
"14414","go",501,0,"C","58"
"14415","nogo",2000,0,"C","58"
"14416","go",395,0,"C","58"
"14417","go",324,0,"C","58"
"14418","nogo",2000,0,"C","58"
"14419","go",456,0,"C","58"
"14420","go",343,0,"C","58"
"14421","go",292,0,"C","58"
"14422","nogo",2000,0,"C","58"
"14423","go",499,0,"C","58"
"14424","go",336,0,"C","58"
"14425","go",429,0,"C","58"
"14426","go",384,0,"C","58"
"14427","go",356,0,"C","58"
"14428","go",1341,0,"C","58"
"14429","go",369,0,"C","58"
"14430","go",366,0,"C","58"
"14431","go",338,0,"C","58"
"14432","go",361,0,"C","58"
"14433","nogo",2000,0,"C","58"
"14434","go",604,0,"C","58"
"14435","go",347,0,"C","58"
"14436","go",264,0,"C","58"
"14437","nogo",2000,0,"C","58"
"14438","go",471,0,"C","58"
"14439","go",437,0,"C","58"
"14440","go",410,0,"C","58"
"14441","go",501,0,"C","58"
"14442","go",363,0,"C","58"
"14443","nogo",2000,0,"C","58"
"14444","nogo",2000,0,"C","58"
"14445","go",664,0,"C","58"
"14446","go",305,0,"C","58"
"14447","go",342,0,"C","58"
"14448","go",454,0,"C","58"
"14449","nogo",2000,0,"C","58"
"14450","go",355,0,"C","58"
"14451","nogo",2000,0,"C","58"
"14452","nogo",2000,0,"C","58"
"14453","go",520,0,"C","58"
"14454","nogo",2000,0,"C","58"
"14455","nogo",2000,0,"C","58"
"14456","go",549,0,"C","58"
"14457","nogo",2000,0,"C","58"
"14458","go",687,0,"C","58"
"14459","go",309,0,"C","58"
"14460","go",339,0,"C","58"
"14461","go",332,0,"C","58"
"14462","nogo",2000,0,"C","58"
"14463","nogo",2000,0,"C","58"
"14464","nogo",2000,0,"C","58"
"14465","go",541,0,"C","58"
"14466","nogo",2000,0,"C","58"
"14467","go",477,0,"C","58"
"14468","go",380,0,"C","58"
"14469","nogo",2000,0,"C","58"
"14470","nogo",2000,0,"C","58"
"14471","go",512,0,"C","58"
"14472","go",390,0,"C","58"
"14473","nogo",2000,0,"C","58"
"14474","go",424,0,"C","58"
"14475","go",438,0,"C","58"
"14476","go",354,0,"C","58"
"14477","go",406,0,"C","58"
"14478","nogo",2000,0,"C","58"
"14479","nogo",2000,0,"C","58"
"14480","go",536,0,"C","58"
"14481","go",405,0,"C","58"
"14482","nogo",2000,0,"C","58"
"14483","nogo",2000,0,"C","58"
"14484","go",521,0,"C","58"
"14485","go",326,0,"C","58"
