"","trial","text","Congruency","status","RT","condition","subn"
"2255",134,"CCBCC",0,1,1421,"C","11"
"2256",135,"CCXCC",1,1,612,"C","11"
"2257",136,"XXXXX",1,1,533,"C","11"
"2258",137,"BBXBB",0,1,631,"C","11"
"2259",138,"VVCVV",0,1,1358,"C","11"
"2260",139,"VVXVV",0,1,534,"C","11"
"2261",140,"VVVVV",1,1,627,"C","11"
"2262",141,"CCXCC",1,1,530,"C","11"
"2263",142,"XXVXX",0,1,669,"C","11"
"2264",143,"XXVXX",0,1,483,"C","11"
"2265",144,"BBCBB",0,1,590,"C","11"
"2266",145,"VVXVV",0,1,576,"C","11"
"2267",146,"CCVCC",0,1,576,"C","11"
"2268",147,"XXBXX",0,1,440,"C","11"
"2269",148,"XXCXX",1,1,375,"C","11"
"2270",149,"BBVBB",1,1,823,"C","11"
"2271",150,"BBBBB",1,1,351,"C","11"
"2272",151,"XXCXX",1,1,698,"C","11"
"2273",152,"BBBBB",1,1,486,"C","11"
"2274",153,"CCBCC",0,1,506,"C","11"
"2275",154,"CCBCC",0,1,358,"C","11"
"2276",155,"CCCCC",1,2,664,"C","11"
"2277",156,"XXCXX",1,1,1099,"C","11"
"2278",157,"XXCXX",1,1,425,"C","11"
"2279",158,"VVCVV",0,1,640,"C","11"
"2280",159,"CCXCC",1,1,1094,"C","11"
"2281",160,"XXCXX",1,1,842,"C","11"
"2282",161,"VVVVV",1,1,569,"C","11"
"2283",162,"VVBVV",1,1,444,"C","11"
"2284",163,"XXXXX",1,1,634,"C","11"
"2285",164,"XXCXX",1,1,433,"C","11"
"2286",165,"XXCXX",1,1,464,"C","11"
"2287",166,"VVVVV",1,2,1045,"C","11"
"2288",167,"CCCCC",1,2,519,"C","11"
"2289",168,"VVBVV",1,1,1168,"C","11"
"2290",169,"CCCCC",1,1,1133,"C","11"
"2291",170,"CCVCC",0,1,1006,"C","11"
"2292",171,"CCVCC",0,1,864,"C","11"
"2293",172,"CCCCC",1,1,541,"C","11"
"2294",173,"BBBBB",1,1,504,"C","11"
"2295",174,"BBBBB",1,1,452,"C","11"
"2296",175,"XXVXX",0,2,489,"C","11"
"2297",176,"CCCCC",1,1,1309,"C","11"
"2298",177,"VVBVV",1,1,554,"C","11"
"2299",178,"BBVBB",1,2,620,"C","11"
"2300",179,"BBBBB",1,1,1039,"C","11"
"2301",180,"CCCCC",1,1,816,"C","11"
"2302",181,"CCVCC",0,1,704,"C","11"
"2303",182,"CCXCC",1,1,548,"C","11"
"2304",183,"XXXXX",1,1,518,"C","11"
"2305",184,"VVBVV",1,1,567,"C","11"
"2306",185,"XXCXX",1,1,674,"C","11"
"2307",186,"CCBCC",0,1,1080,"C","11"
"2308",187,"XXXXX",1,1,668,"C","11"
"2309",188,"BBVBB",1,1,810,"C","11"
"2310",189,"BBCBB",0,1,818,"C","11"
"2311",190,"XXVXX",0,1,817,"C","11"
"2312",191,"BBXBB",0,1,649,"C","11"
"2313",192,"BBCBB",0,2,839,"C","11"
"2314",193,"XXBXX",0,1,795,"C","11"
"2315",194,"XXBXX",0,1,416,"C","11"
"2316",195,"XXBXX",0,1,420,"C","11"
"2317",196,"VVBVV",1,1,412,"C","11"
"2318",197,"VVCVV",0,1,786,"C","11"
"2319",198,"VVCVV",0,1,485,"C","11"
"2320",199,"XXBXX",0,1,560,"C","11"
"2321",200,"CCBCC",0,1,771,"C","11"
"2322",201,"BBXBB",0,1,574,"C","11"
"2323",202,"BBXBB",0,1,877,"C","11"
"2324",203,"VVVVV",1,1,932,"C","11"
"2325",204,"BBVBB",1,1,1479,"C","11"
"2326",205,"XXXXX",1,1,644,"C","11"
"2327",206,"XXCXX",1,3,2000,"C","11"
"2328",207,"XXXXX",1,1,575,"C","11"
"2329",208,"BBBBB",1,1,554,"C","11"
"2330",209,"CCVCC",0,2,661,"C","11"
"2331",210,"CCXCC",1,1,664,"C","11"
"2332",211,"CCCCC",1,2,445,"C","11"
"2333",212,"CCVCC",0,2,594,"C","11"
"2334",1,"BBCBB",0,3,2000,"O","12"
"2335",2,"VVVVV",1,1,1955,"O","12"
"2336",3,"CCBCC",0,1,920,"O","12"
"2337",4,"VVBVV",1,1,516,"O","12"
"2338",5,"BBVBB",1,3,2000,"O","12"
"2339",6,"XXVXX",0,1,731,"O","12"
"2340",7,"CCBCC",0,2,656,"O","12"
"2341",8,"XXVXX",0,1,1061,"O","12"
"2342",9,"VVXVV",0,1,506,"O","12"
"2343",10,"BBBBB",1,1,887,"O","12"
"2344",11,"CCXCC",1,1,733,"O","12"
"2345",12,"VVCVV",0,1,494,"O","12"
"2346",13,"XXBXX",0,1,1871,"O","12"
"2347",14,"CCXCC",1,1,667,"O","12"
"2348",15,"VVVVV",1,1,610,"O","12"
"2349",16,"XXXXX",1,1,395,"O","12"
"2350",17,"XXXXX",1,1,435,"O","12"
"2351",18,"CCCCC",1,1,681,"O","12"
"2352",19,"XXCXX",1,1,496,"O","12"
"2353",20,"BBVBB",1,2,493,"O","12"
"2354",21,"VVVVV",1,1,814,"O","12"
"2355",22,"CCBCC",0,1,654,"O","12"
"2356",23,"XXXXX",1,2,565,"O","12"
"2357",24,"BBBBB",1,1,980,"O","12"
"2358",25,"CCVCC",0,1,845,"O","12"
"2359",26,"CCBCC",0,1,677,"O","12"
"2360",27,"XXBXX",0,1,567,"O","12"
"2361",28,"VVXVV",0,1,651,"O","12"
"2362",29,"CCBCC",0,1,568,"O","12"
"2363",30,"BBVBB",1,1,787,"O","12"
"2364",31,"BBVBB",1,1,684,"O","12"
"2365",32,"BBVBB",1,1,991,"O","12"
"2366",33,"CCCCC",1,1,1017,"O","12"
"2367",34,"XXVXX",0,1,663,"O","12"
"2368",35,"BBVBB",1,1,727,"O","12"
"2369",36,"VVVVV",1,1,689,"O","12"
"2370",37,"XXVXX",0,1,614,"O","12"
"2371",38,"XXCXX",1,1,437,"O","12"
"2372",39,"XXCXX",1,1,460,"O","12"
"2373",40,"XXXXX",1,1,788,"O","12"
"2374",41,"XXXXX",1,1,468,"O","12"
"2375",42,"CCBCC",0,1,593,"O","12"
"2376",43,"VVBVV",1,1,570,"O","12"
"2377",44,"XXCXX",1,1,354,"O","12"
"2378",45,"BBVBB",1,1,670,"O","12"
"2379",46,"XXCXX",1,2,563,"O","12"
"2380",47,"VVCVV",0,1,1009,"O","12"
"2381",48,"VVCVV",0,1,524,"O","12"
"2382",49,"XXCXX",1,1,383,"O","12"
"2383",50,"VVCVV",0,1,399,"O","12"
"2384",51,"BBXBB",0,1,672,"O","12"
"2385",52,"CCVCC",0,1,662,"O","12"
"2386",53,"CCVCC",0,1,506,"O","12"
"2387",54,"BBVBB",1,1,479,"O","12"
"2388",55,"CCVCC",0,1,541,"O","12"
"2389",56,"BBXBB",0,1,552,"O","12"
"2390",57,"BBXBB",0,1,401,"O","12"
"2391",58,"VVVVV",1,1,643,"O","12"
"2392",59,"CCVCC",0,1,593,"O","12"
"2393",60,"BBBBB",1,1,490,"O","12"
"2394",61,"BBVBB",1,1,607,"O","12"
"2395",62,"CCXCC",1,1,631,"O","12"
"2396",63,"BBVBB",1,1,828,"O","12"
"2397",64,"CCBCC",0,1,548,"O","12"
"2398",65,"VVCVV",0,1,598,"O","12"
"2399",66,"XXCXX",1,1,487,"O","12"
"2400",67,"XXBXX",0,1,502,"O","12"
"2401",68,"CCVCC",0,1,1041,"O","12"
"2402",69,"CCVCC",0,1,511,"O","12"
"2403",70,"BBVBB",1,1,539,"O","12"
"2404",71,"XXXXX",1,1,598,"O","12"
"2405",72,"VVBVV",1,1,550,"O","12"
"2406",73,"VVCVV",0,1,601,"O","12"
"2407",74,"BBBBB",1,1,602,"O","12"
"2408",75,"XXVXX",0,1,529,"O","12"
"2409",76,"XXBXX",0,1,508,"O","12"
"2410",77,"XXVXX",0,1,575,"O","12"
"2411",78,"BBCBB",0,1,538,"O","12"
"2412",79,"BBVBB",1,1,645,"O","12"
"2413",80,"VVVVV",1,1,419,"O","12"
"2414",81,"VVCVV",0,1,546,"O","12"
"2415",82,"BBXBB",0,1,583,"O","12"
"2416",83,"CCBCC",0,1,631,"O","12"
"2417",84,"BBCBB",0,1,446,"O","12"
"2418",85,"CCXCC",1,1,501,"O","12"
"2419",86,"BBCBB",0,1,737,"O","12"
"2420",87,"VVXVV",0,1,524,"O","12"
"2421",88,"XXCXX",1,1,494,"O","12"
"2422",89,"VVVVV",1,1,651,"O","12"
"2423",90,"VVXVV",0,2,561,"O","12"
"2424",91,"BBXBB",0,1,536,"O","12"
"2425",92,"XXBXX",0,1,605,"O","12"
"2426",93,"VVXVV",0,1,581,"O","12"
"2427",94,"XXXXX",1,1,435,"O","12"
"2428",95,"BBCBB",0,1,508,"O","12"
"2429",96,"VVCVV",0,1,392,"O","12"
"2430",97,"VVVVV",1,1,577,"O","12"
"2431",98,"BBVBB",1,1,585,"O","12"
"2432",99,"XXVXX",0,1,572,"O","12"
"2433",100,"VVCVV",0,1,539,"O","12"
"2434",101,"CCVCC",0,1,799,"O","12"
"2435",102,"XXXXX",1,1,559,"O","12"
"2436",103,"CCBCC",0,2,570,"O","12"
"2437",104,"VVXVV",0,1,567,"O","12"
"2438",105,"BBBBB",1,1,515,"O","12"
"2439",106,"CCCCC",1,1,564,"O","12"
"2440",107,"VVBVV",1,1,528,"O","12"
"2441",108,"CCXCC",1,1,459,"O","12"
"2442",109,"CCBCC",0,1,489,"O","12"
"2443",110,"XXVXX",0,1,711,"O","12"
"2444",111,"VVCVV",0,1,577,"O","12"
"2445",112,"VVVVV",1,1,1412,"O","12"
"2446",113,"CCVCC",0,1,1838,"O","12"
"2447",114,"XXBXX",0,1,518,"O","12"
"2448",115,"BBBBB",1,1,553,"O","12"
"2449",116,"XXCXX",1,1,508,"O","12"
"2450",117,"CCVCC",0,1,576,"O","12"
"2451",118,"XXXXX",1,1,448,"O","12"
"2452",119,"XXXXX",1,1,470,"O","12"
"2453",120,"VVXVV",0,1,556,"O","12"
"2454",121,"BBCBB",0,1,416,"O","12"
"2455",122,"CCXCC",1,1,491,"O","12"
"2456",123,"BBVBB",1,1,612,"O","12"
"2457",124,"CCBCC",0,1,610,"O","12"
"2458",125,"BBCBB",0,1,436,"O","12"
"2459",126,"VVCVV",0,1,402,"O","12"
"2460",127,"CCVCC",0,1,632,"O","12"
"2461",128,"VVXVV",0,1,511,"O","12"
"2462",129,"XXBXX",0,1,500,"O","12"
"2463",130,"VVBVV",1,1,489,"O","12"
"2464",131,"VVVVV",1,1,646,"O","12"
"2465",132,"XXVXX",0,1,515,"O","12"
"2466",133,"VVCVV",0,1,582,"O","12"
"2467",134,"XXCXX",1,1,529,"O","12"
"2468",135,"VVCVV",0,1,491,"O","12"
"2469",136,"XXXXX",1,1,616,"O","12"
"2470",137,"VVCVV",0,1,504,"O","12"
"2471",138,"BBVBB",1,1,735,"O","12"
"2472",139,"XXCXX",1,1,527,"O","12"
"2473",140,"BBCBB",0,1,458,"O","12"
"2474",141,"BBVBB",1,1,698,"O","12"
"2475",142,"BBBBB",1,1,606,"O","12"
"2476",143,"XXVXX",0,1,501,"O","12"
"2477",144,"CCVCC",0,1,609,"O","12"
"2478",145,"BBCBB",0,1,586,"O","12"
"2479",146,"VVXVV",0,1,507,"O","12"
"2480",147,"CCBCC",0,1,502,"O","12"
"2481",148,"XXXXX",1,1,978,"O","12"
"2482",149,"XXVXX",0,1,597,"O","12"
"2483",150,"BBXBB",0,1,429,"O","12"
"2484",151,"BBBBB",1,1,604,"O","12"
"2485",152,"XXBXX",0,1,533,"O","12"
"2486",153,"XXXXX",1,1,518,"O","12"
"2487",154,"CCBCC",0,1,668,"O","12"
"2488",155,"XXBXX",0,1,560,"O","12"
"2489",156,"CCVCC",0,1,513,"O","12"
"2490",157,"CCXCC",1,1,598,"O","12"
"2491",158,"XXBXX",0,1,533,"O","12"
"2492",159,"VVBVV",1,1,593,"O","12"
"2493",160,"VVVVV",1,1,585,"O","12"
"2494",161,"BBVBB",1,1,426,"O","12"
"2495",162,"VVXVV",0,1,535,"O","12"
"2496",163,"VVVVV",1,1,548,"O","12"
"2497",164,"XXCXX",1,1,572,"O","12"
"2498",165,"BBCBB",0,1,504,"O","12"
"2499",166,"XXXXX",1,1,539,"O","12"
"2500",167,"CCVCC",0,1,599,"O","12"
"2501",168,"CCVCC",0,1,567,"O","12"
"2502",169,"BBBBB",1,1,712,"O","12"
"2503",170,"BBBBB",1,1,594,"O","12"
"2504",171,"VVCVV",0,1,635,"O","12"
"2505",172,"XXXXX",1,1,627,"O","12"
"2506",173,"XXCXX",1,1,650,"O","12"
"2507",174,"CCVCC",0,1,664,"O","12"
"2508",175,"VVXVV",0,1,661,"O","12"
"2509",176,"BBXBB",0,1,605,"O","12"
"2510",177,"BBVBB",1,1,629,"O","12"
"2511",178,"CCBCC",0,1,732,"O","12"
"2512",179,"XXVXX",0,1,592,"O","12"
"2513",180,"VVVVV",1,1,625,"O","12"
"2514",181,"BBVBB",1,1,577,"O","12"
"2515",182,"BBXBB",0,1,610,"O","12"
"2516",183,"CCCCC",1,1,554,"O","12"
"2517",184,"XXXXX",1,1,564,"O","12"
"2518",185,"BBBBB",1,1,589,"O","12"
"2519",186,"CCVCC",0,1,670,"O","12"
"2520",187,"VVXVV",0,1,651,"O","12"
"2521",188,"CCCCC",1,1,689,"O","12"
"2522",189,"BBXBB",0,1,613,"O","12"
"2523",190,"BBVBB",1,1,509,"O","12"
"2524",191,"VVVVV",1,1,681,"O","12"
"2525",192,"CCXCC",1,1,535,"O","12"
"2526",193,"VVCVV",0,1,561,"O","12"
"2527",194,"VVBVV",1,1,619,"O","12"
"2528",195,"BBCBB",0,1,596,"O","12"
"2529",196,"BBVBB",1,1,610,"O","12"
"2530",197,"VVVVV",1,1,660,"O","12"
"2531",198,"CCXCC",1,1,514,"O","12"
"2532",199,"XXXXX",1,1,590,"O","12"
"2533",200,"CCBCC",0,1,614,"O","12"
"2534",201,"CCXCC",1,1,460,"O","12"
"2535",202,"CCBCC",0,1,483,"O","12"
"2536",203,"BBBBB",1,1,569,"O","12"
"2537",204,"CCXCC",1,1,513,"O","12"
"2538",205,"BBCBB",0,1,717,"O","12"
"2539",206,"CCCCC",1,1,506,"O","12"
"2540",207,"CCXCC",1,1,606,"O","12"
"2541",208,"BBXBB",0,1,486,"O","12"
"2542",209,"VVXVV",0,1,548,"O","12"
"2543",210,"BBCBB",0,1,613,"O","12"
"2544",211,"CCBCC",0,1,660,"O","12"
"2545",212,"VVCVV",0,1,515,"O","12"
"2546",1,"XXCXX",1,1,1156,"O","13"
"2547",2,"XXBXX",0,1,949,"O","13"
"2548",3,"XXCXX",1,1,717,"O","13"
"2549",4,"BBBBB",1,1,785,"O","13"
"2550",5,"CCXCC",1,1,714,"O","13"
"2551",6,"VVCVV",0,1,1116,"O","13"
"2552",7,"BBXBB",0,1,1098,"O","13"
"2553",8,"BBXBB",0,1,711,"O","13"
"2554",9,"XXVXX",0,1,530,"O","13"
"2555",10,"BBCBB",0,1,709,"O","13"
"2556",11,"XXBXX",0,1,1096,"O","13"
"2557",12,"XXVXX",0,1,805,"O","13"
"2558",13,"CCVCC",0,1,943,"O","13"
"2559",14,"CCCCC",1,1,672,"O","13"
"2560",15,"BBXBB",0,1,840,"O","13"
"2561",16,"XXCXX",1,1,582,"O","13"
"2562",17,"VVVVV",1,1,582,"O","13"
"2563",18,"BBXBB",0,1,471,"O","13"
"2564",19,"CCBCC",0,1,644,"O","13"
"2565",20,"BBVBB",1,1,915,"O","13"
"2566",21,"CCBCC",0,1,653,"O","13"
"2567",22,"BBVBB",1,1,580,"O","13"
"2568",23,"XXXXX",1,1,565,"O","13"
"2569",24,"BBXBB",0,1,583,"O","13"
"2570",25,"CCVCC",0,1,598,"O","13"
"2571",26,"CCXCC",1,1,574,"O","13"
"2572",27,"VVBVV",1,1,577,"O","13"
"2573",28,"XXBXX",0,1,474,"O","13"
"2574",29,"VVXVV",0,1,639,"O","13"
"2575",30,"BBCBB",0,1,470,"O","13"
"2576",31,"XXXXX",1,1,571,"O","13"
"2577",32,"BBCBB",0,1,479,"O","13"
"2578",33,"BBVBB",1,1,426,"O","13"
"2579",34,"VVVVV",1,2,426,"O","13"
"2580",35,"VVCVV",0,1,750,"O","13"
"2581",36,"VVVVV",1,1,596,"O","13"
"2582",37,"XXBXX",0,1,642,"O","13"
"2583",38,"VVBVV",1,1,690,"O","13"
"2584",39,"BBXBB",0,1,693,"O","13"
"2585",40,"VVCVV",0,1,473,"O","13"
"2586",41,"VVXVV",0,1,729,"O","13"
"2587",42,"BBBBB",1,1,635,"O","13"
"2588",43,"XXXXX",1,1,497,"O","13"
"2589",44,"VVCVV",0,1,719,"O","13"
"2590",45,"VVVVV",1,1,560,"O","13"
"2591",46,"XXVXX",0,1,674,"O","13"
"2592",47,"CCVCC",0,1,504,"O","13"
"2593",48,"BBCBB",0,1,612,"O","13"
"2594",49,"CCBCC",0,1,676,"O","13"
"2595",50,"CCVCC",0,1,1098,"O","13"
"2596",51,"CCVCC",0,1,534,"O","13"
"2597",52,"CCXCC",1,1,489,"O","13"
"2598",53,"BBVBB",1,1,550,"O","13"
"2599",54,"BBBBB",1,1,511,"O","13"
"2600",55,"VVCVV",0,1,755,"O","13"
"2601",56,"XXBXX",0,1,598,"O","13"
"2602",57,"VVXVV",0,1,1485,"O","13"
"2603",58,"XXBXX",0,1,531,"O","13"
"2604",59,"CCVCC",0,1,549,"O","13"
"2605",60,"CCXCC",1,1,496,"O","13"
"2606",61,"CCXCC",1,1,619,"O","13"
"2607",62,"BBBBB",1,1,804,"O","13"
"2608",63,"BBXBB",0,1,580,"O","13"
"2609",64,"XXXXX",1,1,1035,"O","13"
"2610",65,"CCBCC",0,1,652,"O","13"
"2611",66,"BBCBB",0,1,696,"O","13"
"2612",67,"XXXXX",1,1,933,"O","13"
"2613",68,"XXBXX",0,1,575,"O","13"
"2614",69,"XXCXX",1,1,658,"O","13"
"2615",70,"XXCXX",1,1,511,"O","13"
"2616",71,"XXCXX",1,1,541,"O","13"
"2617",72,"CCXCC",1,1,542,"O","13"
"2618",73,"BBBBB",1,1,481,"O","13"
"2619",74,"CCXCC",1,1,508,"O","13"
"2620",75,"VVXVV",0,1,618,"O","13"
"2621",76,"XXCXX",1,1,576,"O","13"
"2622",77,"BBXBB",0,1,538,"O","13"
"2623",78,"VVVVV",1,1,452,"O","13"
"2624",79,"CCVCC",0,1,659,"O","13"
"2625",80,"XXXXX",1,1,512,"O","13"
"2626",81,"CCXCC",1,1,580,"O","13"
"2627",82,"XXVXX",0,1,653,"O","13"
"2628",83,"XXCXX",1,1,444,"O","13"
"2629",84,"VVCVV",0,1,612,"O","13"
"2630",85,"BBXBB",0,1,577,"O","13"
"2631",86,"BBCBB",0,1,571,"O","13"
"2632",87,"BBCBB",0,1,900,"O","13"
"2633",88,"XXBXX",0,1,568,"O","13"
"2634",89,"VVBVV",1,1,506,"O","13"
"2635",90,"BBXBB",0,1,567,"O","13"
"2636",91,"XXBXX",0,1,776,"O","13"
"2637",92,"CCCCC",1,1,586,"O","13"
"2638",93,"BBCBB",0,1,572,"O","13"
"2639",94,"VVBVV",1,1,516,"O","13"
"2640",95,"BBVBB",1,1,511,"O","13"
"2641",96,"VVCVV",0,1,508,"O","13"
"2642",97,"XXCXX",1,1,439,"O","13"
"2643",98,"CCBCC",0,1,573,"O","13"
"2644",99,"CCBCC",0,1,479,"O","13"
"2645",100,"CCBCC",0,1,468,"O","13"
"2646",101,"VVCVV",0,1,545,"O","13"
"2647",102,"BBXBB",0,1,516,"O","13"
"2648",103,"BBBBB",1,1,568,"O","13"
"2649",104,"VVXVV",0,1,601,"O","13"
"2650",105,"XXVXX",0,1,849,"O","13"
"2651",106,"BBXBB",0,1,647,"O","13"
"2652",107,"XXCXX",1,1,1211,"O","13"
"2653",108,"XXBXX",0,1,646,"O","13"
"2654",109,"BBXBB",0,1,579,"O","13"
"2655",110,"VVBVV",1,1,766,"O","13"
"2656",111,"VVBVV",1,1,510,"O","13"
"2657",112,"CCBCC",0,1,642,"O","13"
"2658",113,"XXVXX",0,1,1191,"O","13"
"2659",114,"CCCCC",1,1,521,"O","13"
"2660",115,"VVVVV",1,1,758,"O","13"
"2661",116,"XXBXX",0,1,695,"O","13"
"2662",117,"BBBBB",1,1,796,"O","13"
"2663",118,"CCBCC",0,1,570,"O","13"
"2664",119,"XXCXX",1,1,640,"O","13"
"2665",120,"XXVXX",0,1,580,"O","13"
"2666",121,"VVCVV",0,1,621,"O","13"
"2667",122,"VVBVV",1,1,492,"O","13"
"2668",123,"BBCBB",0,1,522,"O","13"
"2669",124,"XXBXX",0,1,469,"O","13"
"2670",125,"BBBBB",1,1,508,"O","13"
"2671",126,"BBXBB",0,2,663,"O","13"
"2672",127,"VVBVV",1,1,595,"O","13"
"2673",128,"XXCXX",1,1,722,"O","13"
"2674",129,"BBBBB",1,1,567,"O","13"
"2675",130,"XXCXX",1,1,632,"O","13"
"2676",131,"CCXCC",1,1,726,"O","13"
"2677",132,"BBCBB",0,1,776,"O","13"
"2678",133,"VVBVV",1,1,452,"O","13"
"2679",134,"BBBBB",1,2,538,"O","13"
"2680",135,"CCVCC",0,1,794,"O","13"
"2681",136,"VVBVV",1,1,643,"O","13"
"2682",137,"BBVBB",1,1,683,"O","13"
"2683",138,"VVCVV",0,1,607,"O","13"
"2684",139,"XXCXX",1,1,512,"O","13"
"2685",140,"XXVXX",0,1,596,"O","13"
"2686",141,"XXVXX",0,1,522,"O","13"
"2687",142,"VVVVV",1,1,431,"O","13"
"2688",143,"CCXCC",1,1,550,"O","13"
"2689",144,"BBCBB",0,1,488,"O","13"
"2690",145,"BBCBB",0,1,582,"O","13"
"2691",146,"VVXVV",0,1,631,"O","13"
"2692",147,"VVBVV",1,1,533,"O","13"
"2693",148,"XXXXX",1,1,593,"O","13"
"2694",149,"VVXVV",0,1,633,"O","13"
"2695",150,"CCVCC",0,1,615,"O","13"
"2696",151,"XXBXX",0,1,589,"O","13"
"2697",152,"BBBBB",1,1,856,"O","13"
"2698",153,"VVCVV",0,1,726,"O","13"
"2699",154,"VVCVV",0,1,460,"O","13"
"2700",155,"BBBBB",1,1,791,"O","13"
"2701",156,"VVXVV",0,1,697,"O","13"
"2702",157,"VVVVV",1,1,598,"O","13"
"2703",158,"XXCXX",1,1,766,"O","13"
"2704",159,"VVVVV",1,1,552,"O","13"
"2705",160,"BBXBB",0,1,577,"O","13"
"2706",161,"BBVBB",1,1,538,"O","13"
"2707",162,"XXCXX",1,1,508,"O","13"
"2708",163,"XXVXX",0,1,546,"O","13"
"2709",164,"BBVBB",1,1,532,"O","13"
"2710",165,"XXXXX",1,1,536,"O","13"
"2711",166,"CCXCC",1,1,538,"O","13"
"2712",167,"XXBXX",0,1,574,"O","13"
"2713",168,"BBBBB",1,1,511,"O","13"
"2714",169,"CCXCC",1,1,875,"O","13"
"2715",170,"CCBCC",0,1,496,"O","13"
"2716",171,"VVCVV",0,1,602,"O","13"
"2717",172,"CCXCC",1,1,614,"O","13"
"2718",173,"VVBVV",1,1,452,"O","13"
"2719",174,"XXBXX",0,1,507,"O","13"
"2720",175,"XXVXX",0,2,527,"O","13"
"2721",176,"BBVBB",1,1,800,"O","13"
"2722",177,"BBBBB",1,1,598,"O","13"
"2723",178,"XXCXX",1,1,544,"O","13"
"2724",179,"XXVXX",0,1,669,"O","13"
"2725",180,"BBCBB",0,1,713,"O","13"
"2726",181,"XXBXX",0,1,645,"O","13"
"2727",182,"CCXCC",1,1,675,"O","13"
"2728",183,"CCVCC",0,1,642,"O","13"
"2729",184,"XXBXX",0,1,576,"O","13"
"2730",185,"VVXVV",0,1,721,"O","13"
"2731",186,"VVCVV",0,1,702,"O","13"
"2732",187,"XXXXX",1,1,850,"O","13"
"2733",188,"XXVXX",0,1,663,"O","13"
"2734",189,"XXCXX",1,1,572,"O","13"
"2735",190,"BBBBB",1,1,600,"O","13"
"2736",191,"XXXXX",1,1,557,"O","13"
"2737",192,"XXCXX",1,1,600,"O","13"
"2738",193,"VVBVV",1,1,601,"O","13"
"2739",194,"BBBBB",1,1,543,"O","13"
"2740",195,"VVXVV",0,1,643,"O","13"
"2741",196,"CCBCC",0,1,769,"O","13"
"2742",197,"CCCCC",1,1,692,"O","13"
"2743",198,"CCXCC",1,1,577,"O","13"
"2744",199,"BBCBB",0,1,744,"O","13"
"2745",200,"CCBCC",0,1,572,"O","13"
"2746",201,"VVBVV",1,1,504,"O","13"
"2747",202,"XXCXX",1,1,554,"O","13"
"2748",203,"BBVBB",1,1,677,"O","13"
"2749",204,"CCBCC",0,1,944,"O","13"
"2750",205,"BBVBB",1,1,604,"O","13"
"2751",206,"XXBXX",0,1,516,"O","13"
"2752",207,"BBVBB",1,1,520,"O","13"
"2753",208,"XXBXX",0,1,522,"O","13"
"2754",209,"CCCCC",1,1,558,"O","13"
"2755",210,"CCVCC",0,1,574,"O","13"
"2756",211,"XXCXX",1,1,600,"O","13"
"2757",212,"XXXXX",1,1,705,"O","13"
"2758",1,"BBBBB",1,3,2000,"O","14"
"2759",2,"BBBBB",1,3,2000,"O","14"
"2760",3,"VVXVV",0,1,1584,"O","14"
"2761",4,"VVCVV",0,1,1697,"O","14"
"2762",5,"VVXVV",0,1,1486,"O","14"
"2763",6,"XXXXX",1,1,1218,"O","14"
"2764",7,"CCVCC",0,1,1106,"O","14"
"2765",8,"VVBVV",1,1,1246,"O","14"
"2766",9,"BBBBB",1,1,942,"O","14"
"2767",10,"BBVBB",1,1,1341,"O","14"
"2768",11,"CCVCC",0,1,1706,"O","14"
"2769",12,"CCCCC",1,1,1294,"O","14"
"2770",13,"CCVCC",0,1,1126,"O","14"
"2771",14,"VVXVV",0,1,928,"O","14"
"2772",15,"XXVXX",0,1,891,"O","14"
"2773",16,"CCVCC",0,1,1855,"O","14"
"2774",17,"CCVCC",0,1,816,"O","14"
"2775",18,"BBXBB",0,1,1582,"O","14"
"2776",19,"BBXBB",0,1,1095,"O","14"
"2777",20,"VVBVV",1,1,995,"O","14"
"2778",21,"VVVVV",1,1,1092,"O","14"
"2779",22,"VVXVV",0,1,841,"O","14"
"2780",23,"VVBVV",1,1,840,"O","14"
"2781",24,"XXBXX",0,1,815,"O","14"
"2782",25,"BBVBB",1,1,983,"O","14"
"2783",26,"BBXBB",0,1,880,"O","14"
"2784",27,"CCXCC",1,1,685,"O","14"
"2785",28,"XXCXX",1,1,722,"O","14"
"2786",29,"XXVXX",0,1,693,"O","14"
"2787",30,"BBXBB",0,1,793,"O","14"
"2788",31,"XXBXX",0,1,979,"O","14"
"2789",32,"BBXBB",0,1,964,"O","14"
"2790",33,"CCCCC",1,1,1101,"O","14"
"2791",34,"VVXVV",0,1,874,"O","14"
"2792",35,"XXXXX",1,1,824,"O","14"
"2793",36,"CCBCC",0,1,1015,"O","14"
"2794",37,"XXCXX",1,1,1174,"O","14"
"2795",38,"CCCCC",1,1,752,"O","14"
"2796",39,"XXBXX",0,1,833,"O","14"
"2797",40,"BBBBB",1,1,817,"O","14"
"2798",41,"BBVBB",1,1,976,"O","14"
"2799",42,"BBCBB",0,1,1090,"O","14"
"2800",43,"XXBXX",0,1,831,"O","14"
"2801",44,"XXVXX",0,1,1111,"O","14"
"2802",45,"CCVCC",0,1,739,"O","14"
"2803",46,"BBCBB",0,1,637,"O","14"
"2804",47,"BBCBB",0,1,924,"O","14"
"2805",48,"VVXVV",0,1,1167,"O","14"
"2806",49,"VVXVV",0,1,768,"O","14"
"2807",50,"XXVXX",0,1,674,"O","14"
"2808",51,"VVBVV",1,1,559,"O","14"
"2809",52,"BBBBB",1,1,777,"O","14"
"2810",53,"VVVVV",1,1,931,"O","14"
