"","block","trial","trialType","score","match","miss","falseAlarm","RT","Memory","currentLetter","nback1","nback2","condition","subn"
"3982",5,6,1,1,1,0,0,428,1,8,8,2,"C","32"
"3983",5,7,1,1,1,0,0,356,1,2,2,8,"C","32"
"3984",5,8,1,1,1,0,0,405,1,8,8,2,"C","32"
"3985",5,9,0,1,0,0,0,3000,3,10,10,8,"C","32"
"3986",5,10,1,0,0,1,0,3000,1,8,8,10,"C","32"
"3987",5,11,0,1,0,0,0,3000,3,2,2,8,"C","32"
"3988",5,12,0,1,0,0,0,3000,3,4,4,2,"C","32"
"3989",5,13,0,1,0,0,0,3000,2,14,14,4,"C","32"
"3990",5,14,1,1,1,0,0,404,1,4,4,14,"C","32"
"3991",5,15,0,1,0,0,0,3000,3,4,4,4,"C","32"
"3992",5,16,0,1,0,0,0,3000,2,2,2,4,"C","32"
"3993",5,17,0,1,0,0,0,3000,3,6,6,2,"C","32"
"3994",5,18,0,1,0,0,0,3000,3,14,14,6,"C","32"
"3995",5,19,0,1,0,0,0,3000,2,1,1,14,"C","32"
"3996",5,20,0,1,0,0,0,3000,3,12,12,1,"C","32"
"3997",5,21,0,1,0,0,0,3000,2,11,11,12,"C","32"
"3998",5,22,1,1,1,0,0,399,1,12,12,11,"C","32"
"3999",5,23,0,1,0,0,0,3000,2,14,14,12,"C","32"
"4000",5,24,1,0,0,1,0,3000,1,12,12,14,"C","32"
"4001",5,25,0,1,0,0,0,3000,3,3,3,12,"C","32"
"4002",1,1,0,1,0,0,0,3000,1,10,10,0,"C","33"
"4003",1,2,0,1,0,0,0,3000,3,6,6,10,"C","33"
"4004",1,3,1,1,1,0,0,693,1,10,10,6,"C","33"
"4005",1,4,1,1,1,0,0,973,1,6,6,10,"C","33"
"4006",1,5,0,1,0,0,0,3000,2,12,12,6,"C","33"
"4007",1,6,0,1,0,0,0,3000,3,11,11,12,"C","33"
"4008",1,7,0,1,0,0,0,3000,3,2,2,11,"C","33"
"4009",1,8,0,1,0,0,0,3000,2,8,8,2,"C","33"
"4010",1,9,0,1,0,0,0,3000,2,7,7,8,"C","33"
"4011",1,10,0,1,0,0,0,3000,3,14,14,7,"C","33"
"4012",1,11,0,0,0,0,1,629,2,8,8,14,"C","33"
"4013",1,12,1,0,0,1,0,3000,1,14,14,8,"C","33"
"4014",1,13,0,1,0,0,0,3000,3,6,6,14,"C","33"
"4015",1,14,0,1,0,0,0,3000,3,15,15,6,"C","33"
"4016",1,15,0,1,0,0,0,3000,2,8,8,15,"C","33"
"4017",1,16,0,1,0,0,0,3000,2,13,13,8,"C","33"
"4018",1,17,0,1,0,0,0,3000,2,1,1,13,"C","33"
"4019",1,18,0,1,0,0,0,3000,2,11,11,1,"C","33"
"4020",1,19,0,1,0,0,0,3000,3,12,12,11,"C","33"
"4021",1,20,0,1,0,0,0,3000,2,12,12,12,"C","33"
"4022",1,21,0,1,0,0,0,3000,3,6,6,12,"C","33"
"4023",1,22,0,1,0,0,0,3000,3,11,11,6,"C","33"
"4024",1,23,1,1,1,0,0,810,1,6,6,11,"C","33"
"4025",1,24,1,1,1,0,0,529,1,11,11,6,"C","33"
"4026",1,25,0,1,0,0,0,3000,3,7,7,11,"C","33"
"4027",2,1,0,1,0,0,0,3000,3,7,7,7,"C","33"
"4028",2,2,0,1,0,0,0,3000,3,3,3,7,"C","33"
"4029",2,3,1,1,1,0,0,394,1,7,7,3,"C","33"
"4030",2,4,0,1,0,0,0,3000,3,15,15,7,"C","33"
"4031",2,5,0,1,0,0,0,3000,3,5,5,15,"C","33"
"4032",2,6,0,1,0,0,0,3000,3,9,9,5,"C","33"
"4033",2,7,0,1,0,0,0,3000,2,15,15,9,"C","33"
"4034",2,8,0,1,0,0,0,3000,2,15,15,15,"C","33"
"4035",2,9,1,1,1,0,0,396,1,15,15,15,"C","33"
"4036",2,10,1,1,1,0,0,641,1,15,15,15,"C","33"
"4037",2,11,0,1,0,0,0,3000,3,7,7,15,"C","33"
"4038",2,12,0,1,0,0,0,3000,2,5,5,7,"C","33"
"4039",2,13,0,1,0,0,0,3000,3,3,3,5,"C","33"
"4040",2,14,0,1,0,0,0,3000,3,10,10,3,"C","33"
"4041",2,15,0,1,0,0,0,3000,3,8,8,10,"C","33"
"4042",2,16,1,1,1,0,0,363,1,10,10,8,"C","33"
"4043",2,17,1,1,1,0,0,515,1,8,8,10,"C","33"
"4044",2,18,1,1,1,0,0,448,1,10,10,8,"C","33"
"4045",2,19,0,1,0,0,0,3000,3,13,13,10,"C","33"
"4046",2,20,0,1,0,0,0,3000,3,2,2,13,"C","33"
"4047",2,21,0,1,0,0,0,3000,2,8,8,2,"C","33"
"4048",2,22,0,1,0,0,0,3000,3,10,10,8,"C","33"
"4049",2,23,0,1,0,0,0,3000,2,15,15,10,"C","33"
"4050",2,24,0,1,0,0,0,3000,3,14,14,15,"C","33"
"4051",2,25,0,1,0,0,0,3000,3,3,3,14,"C","33"
"4052",3,1,0,1,0,0,0,3000,2,4,4,3,"C","33"
"4053",3,2,0,1,0,0,0,3000,2,7,7,4,"C","33"
"4054",3,3,0,1,0,0,0,3000,2,14,14,7,"C","33"
"4055",3,4,1,1,1,0,0,350,1,7,7,14,"C","33"
"4056",3,5,0,1,0,0,0,3000,2,5,5,7,"C","33"
"4057",3,6,1,1,1,0,0,363,1,7,7,5,"C","33"
"4058",3,7,1,1,1,0,0,476,1,5,5,7,"C","33"
"4059",3,8,0,1,0,0,0,3000,2,6,6,5,"C","33"
"4060",3,9,1,1,1,0,0,384,1,5,5,6,"C","33"
"4061",3,10,0,1,0,0,0,3000,3,5,5,5,"C","33"
"4062",3,11,0,1,0,0,0,3000,2,11,11,5,"C","33"
"4063",3,12,0,1,0,0,0,3000,3,15,15,11,"C","33"
"4064",3,13,0,1,0,0,0,3000,2,8,8,15,"C","33"
"4065",3,14,0,1,0,0,0,3000,3,14,14,8,"C","33"
"4066",3,15,0,1,0,0,0,3000,2,5,5,14,"C","33"
"4067",3,16,0,1,0,0,0,3000,3,4,4,5,"C","33"
"4068",3,17,1,1,1,0,0,376,1,5,5,4,"C","33"
"4069",3,18,1,1,1,0,0,448,1,4,4,5,"C","33"
"4070",3,19,1,1,1,0,0,365,1,5,5,4,"C","33"
"4071",3,20,1,1,1,0,0,384,1,4,4,5,"C","33"
"4072",3,21,0,1,0,0,0,3000,2,7,7,4,"C","33"
"4073",3,22,0,1,0,0,0,3000,3,3,3,7,"C","33"
"4074",3,23,1,1,1,0,0,370,1,7,7,3,"C","33"
"4075",3,24,1,1,1,0,0,361,1,3,3,7,"C","33"
"4076",3,25,1,1,1,0,0,360,1,7,7,3,"C","33"
"4077",4,1,0,1,0,0,0,3000,2,7,7,7,"C","33"
"4078",4,2,0,1,0,0,0,3000,3,15,15,7,"C","33"
"4079",4,3,0,1,0,0,0,3000,2,10,10,15,"C","33"
"4080",4,4,0,1,0,0,0,3000,3,13,13,10,"C","33"
"4081",4,5,0,1,0,0,0,3000,3,3,3,13,"C","33"
"4082",4,6,0,1,0,0,0,3000,3,2,2,3,"C","33"
"4083",4,7,1,1,1,0,0,343,1,3,3,2,"C","33"
"4084",4,8,0,1,0,0,0,3000,3,12,12,3,"C","33"
"4085",4,9,1,1,1,0,0,397,1,3,3,12,"C","33"
"4086",4,10,1,1,1,0,0,493,1,12,12,3,"C","33"
"4087",4,11,0,1,0,0,0,3000,3,15,15,12,"C","33"
"4088",4,12,0,1,0,0,0,3000,2,5,5,15,"C","33"
"4089",4,13,0,1,0,0,0,3000,2,13,13,5,"C","33"
"4090",4,14,0,1,0,0,0,3000,2,11,11,13,"C","33"
"4091",4,15,1,1,1,0,0,522,1,13,13,11,"C","33"
"4092",4,16,0,1,0,0,0,3000,3,15,15,13,"C","33"
"4093",4,17,0,1,0,0,0,3000,3,9,9,15,"C","33"
"4094",4,18,1,0,0,1,0,3000,1,15,15,9,"C","33"
"4095",4,19,1,1,1,0,0,415,1,9,9,15,"C","33"
"4096",4,20,0,1,0,0,0,3000,3,8,8,9,"C","33"
"4097",4,21,1,1,1,0,0,685,1,9,9,8,"C","33"
"4098",4,22,0,1,0,0,0,3000,3,13,13,9,"C","33"
"4099",4,23,0,0,0,0,1,379,2,15,15,13,"C","33"
"4100",4,24,0,1,0,0,0,3000,2,12,12,15,"C","33"
"4101",4,25,0,1,0,0,0,3000,2,5,5,12,"C","33"
"4102",5,1,0,1,0,0,0,3000,1,10,10,5,"C","33"
"4103",5,2,0,1,0,0,0,3000,3,4,4,10,"C","33"
"4104",5,3,0,1,0,0,0,3000,3,9,9,4,"C","33"
"4105",5,4,0,1,0,0,0,3000,2,8,8,9,"C","33"
"4106",5,5,1,1,1,0,0,368,1,9,9,8,"C","33"
"4107",5,6,1,1,1,0,0,403,1,8,8,9,"C","33"
"4108",5,7,0,1,0,0,0,3000,2,3,3,8,"C","33"
"4109",5,8,0,1,0,0,0,3000,3,6,6,3,"C","33"
"4110",5,9,1,1,1,0,0,315,1,3,3,6,"C","33"
"4111",5,10,1,1,1,0,0,432,1,6,6,3,"C","33"
"4112",5,11,0,1,0,0,0,3000,3,12,12,6,"C","33"
"4113",5,12,0,1,0,0,0,3000,3,11,11,12,"C","33"
"4114",5,13,1,1,1,0,0,407,1,12,12,11,"C","33"
"4115",5,14,1,1,1,0,0,381,1,11,11,12,"C","33"
"4116",5,15,1,1,1,0,0,430,1,12,12,11,"C","33"
"4117",5,16,0,1,0,0,0,3000,2,3,3,12,"C","33"
"4118",5,17,0,1,0,0,0,3000,2,1,1,3,"C","33"
"4119",5,18,0,1,0,0,0,3000,2,7,7,1,"C","33"
"4120",5,19,1,1,1,0,0,330,1,1,1,7,"C","33"
"4121",5,20,1,1,1,0,0,362,1,7,7,1,"C","33"
"4122",5,21,0,1,0,0,0,3000,3,2,2,7,"C","33"
"4123",5,22,0,1,0,0,0,3000,2,6,6,2,"C","33"
"4124",5,23,1,1,1,0,0,395,1,2,2,6,"C","33"
"4125",5,24,0,1,0,0,0,3000,2,5,5,2,"C","33"
"4126",5,25,0,1,0,0,0,3000,2,1,1,5,"C","33"
"4127",1,1,0,1,0,0,0,3000,1,5,5,0,"C","34"
"4128",1,2,0,1,0,0,0,3000,1,13,13,5,"C","34"
"4129",1,3,0,1,0,0,0,3000,2,12,12,13,"C","34"
"4130",1,4,0,1,0,0,0,3000,3,2,2,12,"C","34"
"4131",1,5,0,1,0,0,0,3000,3,1,1,2,"C","34"
"4132",1,6,0,0,0,0,1,681,3,13,13,1,"C","34"
"4133",1,7,0,1,0,0,0,3000,3,4,4,13,"C","34"
"4134",1,8,1,0,0,1,0,3000,1,13,13,4,"C","34"
"4135",1,9,0,1,0,0,0,3000,2,15,15,13,"C","34"
"4136",1,10,0,1,0,0,0,3000,3,1,1,15,"C","34"
"4137",1,11,1,1,1,0,0,1076,1,15,15,1,"C","34"
"4138",1,12,0,1,0,0,0,3000,2,4,4,15,"C","34"
"4139",1,13,0,1,0,0,0,3000,2,1,1,4,"C","34"
"4140",1,14,0,0,0,0,1,520,2,1,1,1,"C","34"
"4141",1,15,0,1,0,0,0,3000,2,9,9,1,"C","34"
"4142",1,16,1,0,0,1,0,3000,1,1,1,9,"C","34"
"4143",1,17,1,1,1,0,0,476,1,9,9,1,"C","34"
"4144",1,18,1,0,0,1,0,3000,1,1,1,9,"C","34"
"4145",1,19,1,0,0,1,0,3000,1,9,9,1,"C","34"
"4146",1,20,1,1,1,0,0,445,1,1,1,9,"C","34"
"4147",1,21,1,0,0,1,0,3000,1,9,9,1,"C","34"
"4148",1,22,0,1,0,0,0,3000,3,14,14,9,"C","34"
"4149",1,23,1,1,1,0,0,465,1,9,9,14,"C","34"
"4150",1,24,0,1,0,0,0,3000,2,1,1,9,"C","34"
"4151",1,25,0,1,0,0,0,3000,3,2,2,1,"C","34"
"4152",2,1,0,1,0,0,0,3000,2,6,6,2,"C","34"
"4153",2,2,0,1,0,0,0,3000,1,6,6,6,"C","34"
"4154",2,3,0,1,0,0,0,3000,3,5,5,6,"C","34"
"4155",2,4,0,1,0,0,0,3000,3,10,10,5,"C","34"
"4156",2,5,1,1,1,0,0,568,1,5,5,10,"C","34"
"4157",2,6,0,1,0,0,0,3000,3,14,14,5,"C","34"
"4158",2,7,0,1,0,0,0,3000,3,4,4,14,"C","34"
"4159",2,8,1,1,1,0,0,358,1,14,14,4,"C","34"
"4160",2,9,0,1,0,0,0,3000,2,12,12,14,"C","34"
"4161",2,10,1,1,1,0,0,554,1,14,14,12,"C","34"
"4162",2,11,0,1,0,0,0,3000,2,11,11,14,"C","34"
"4163",2,12,0,1,0,0,0,3000,3,9,9,11,"C","34"
"4164",2,13,0,1,0,0,0,3000,2,7,7,9,"C","34"
"4165",2,14,0,1,0,0,0,3000,3,6,6,7,"C","34"
"4166",2,15,0,0,0,0,1,647,2,6,6,6,"C","34"
"4167",2,16,1,0,0,1,0,3000,1,6,6,6,"C","34"
"4168",2,17,0,1,0,0,0,3000,2,12,12,6,"C","34"
"4169",2,18,0,1,0,0,0,3000,2,1,1,12,"C","34"
"4170",2,19,0,1,0,0,0,3000,2,10,10,1,"C","34"
"4171",2,20,0,1,0,0,0,3000,2,14,14,10,"C","34"
"4172",2,21,0,1,0,0,0,3000,2,13,13,14,"C","34"
"4173",2,22,1,1,1,0,0,988,1,14,14,13,"C","34"
"4174",2,23,1,1,1,0,0,829,1,13,13,14,"C","34"
"4175",2,24,0,1,0,0,0,3000,3,12,12,13,"C","34"
"4176",2,25,0,1,0,0,0,3000,3,4,4,12,"C","34"
"4177",3,1,0,1,0,0,0,3000,2,4,4,4,"C","34"
"4178",3,2,0,1,0,0,0,3000,1,5,5,4,"C","34"
"4179",3,3,1,1,1,0,0,355,1,4,4,5,"C","34"
"4180",3,4,0,1,0,0,0,3000,2,4,4,4,"C","34"
"4181",3,5,1,1,1,0,0,1136,1,4,4,4,"C","34"
"4182",3,6,0,0,0,0,1,1094,3,14,14,4,"C","34"
"4183",3,7,1,1,1,0,0,670,1,4,4,14,"C","34"
"4184",3,8,1,0,0,1,0,3000,1,14,14,4,"C","34"
"4185",3,9,0,1,0,0,0,3000,3,9,9,14,"C","34"
"4186",3,10,1,1,1,0,0,388,1,14,14,9,"C","34"
"4187",3,11,0,1,0,0,0,3000,3,1,1,14,"C","34"
"4188",3,12,0,1,0,0,0,3000,3,5,5,1,"C","34"
"4189",3,13,1,1,1,0,0,400,1,1,1,5,"C","34"
"4190",3,14,0,1,0,0,0,3000,2,3,3,1,"C","34"
"4191",3,15,0,1,0,0,0,3000,2,2,2,3,"C","34"
"4192",3,16,0,1,0,0,0,3000,2,11,11,2,"C","34"
"4193",3,17,1,1,1,0,0,307,1,2,2,11,"C","34"
"4194",3,18,1,1,1,0,0,1193,1,11,11,2,"C","34"
"4195",3,19,0,1,0,0,0,3000,3,3,3,11,"C","34"
"4196",3,20,1,1,1,0,0,373,1,11,11,3,"C","34"
"4197",3,21,0,0,0,0,1,916,2,11,11,11,"C","34"
"4198",3,22,0,1,0,0,0,3000,2,12,12,11,"C","34"
"4199",3,23,1,1,1,0,0,331,1,11,11,12,"C","34"
"4200",3,24,0,1,0,0,0,3000,2,3,3,11,"C","34"
"4201",3,25,0,1,0,0,0,3000,2,14,14,3,"C","34"
"4202",4,1,0,1,0,0,0,3000,1,9,9,14,"C","34"
"4203",4,2,0,1,0,0,0,3000,1,7,7,9,"C","34"
"4204",4,3,0,1,0,0,0,3000,2,10,10,7,"C","34"
"4205",4,4,0,1,0,0,0,3000,3,13,13,10,"C","34"
"4206",4,5,0,1,0,0,0,3000,2,3,3,13,"C","34"
"4207",4,6,1,1,1,0,0,655,1,13,13,3,"C","34"
"4208",4,7,0,1,0,0,0,3000,3,6,6,13,"C","34"
"4209",4,8,0,0,0,0,1,893,3,6,6,6,"C","34"
"4210",4,9,1,1,1,0,0,645,1,6,6,6,"C","34"
"4211",4,10,1,0,0,1,0,3000,1,6,6,6,"C","34"
"4212",4,11,0,1,0,0,0,3000,2,10,10,6,"C","34"
"4213",4,12,1,1,1,0,0,289,1,6,6,10,"C","34"
"4214",4,13,0,1,0,0,0,3000,3,8,8,6,"C","34"
"4215",4,14,0,0,0,0,1,868,2,8,8,8,"C","34"
"4216",4,15,0,1,0,0,0,3000,2,1,1,8,"C","34"
"4217",4,16,1,1,1,0,0,468,1,8,8,1,"C","34"
"4218",4,17,0,1,0,0,0,3000,2,6,6,8,"C","34"
"4219",4,18,1,1,1,0,0,441,1,8,8,6,"C","34"
"4220",4,19,0,1,0,0,0,3000,3,9,9,8,"C","34"
"4221",4,20,1,1,1,0,0,331,1,8,8,9,"C","34"
"4222",4,21,1,1,1,0,0,833,1,9,9,8,"C","34"
"4223",4,22,0,1,0,0,0,3000,3,9,9,9,"C","34"
"4224",4,23,0,1,0,0,0,3000,2,2,2,9,"C","34"
"4225",4,24,0,1,0,0,0,3000,2,14,14,2,"C","34"
"4226",4,25,0,1,0,0,0,3000,3,15,15,14,"C","34"
"4227",5,1,0,1,0,0,0,3000,3,12,12,15,"C","34"
"4228",5,2,0,1,0,0,0,3000,2,6,6,12,"C","34"
"4229",5,3,0,1,0,0,0,3000,3,7,7,6,"C","34"
"4230",5,4,1,1,1,0,0,424,1,6,6,7,"C","34"
"4231",5,5,0,1,0,0,0,3000,3,15,15,6,"C","34"
"4232",5,6,0,0,0,0,1,887,3,15,15,15,"C","34"
"4233",5,7,1,1,1,0,0,654,1,15,15,15,"C","34"
"4234",5,8,0,1,0,0,0,3000,2,3,3,15,"C","34"
"4235",5,9,0,0,0,0,1,533,2,3,3,3,"C","34"
"4236",5,10,1,1,1,0,0,542,1,3,3,3,"C","34"
"4237",5,11,0,1,0,0,0,3000,2,5,5,3,"C","34"
"4238",5,12,1,1,1,0,0,353,1,3,3,5,"C","34"
"4239",5,13,0,1,0,0,0,3000,2,2,2,3,"C","34"
"4240",5,14,0,1,0,0,0,3000,2,2,2,2,"C","34"
"4241",5,15,0,1,0,0,0,3000,3,7,7,2,"C","34"
"4242",5,16,0,1,0,0,0,3000,2,6,6,7,"C","34"
"4243",5,17,0,1,0,0,0,3000,3,3,3,6,"C","34"
"4244",5,18,1,0,0,1,0,3000,1,6,6,3,"C","34"
"4245",5,19,1,1,1,0,0,489,1,3,3,6,"C","34"
"4246",5,20,1,1,1,0,0,740,1,6,6,3,"C","34"
"4247",5,21,0,1,0,0,0,3000,2,1,1,6,"C","34"
"4248",5,22,1,1,1,0,0,481,1,6,6,1,"C","34"
"4249",5,23,0,1,0,0,0,3000,2,7,7,6,"C","34"
"4250",5,24,1,1,1,0,0,412,1,6,6,7,"C","34"
"4251",5,25,1,1,1,0,0,512,1,7,7,6,"C","34"
"4252",1,1,0,1,0,0,0,3000,1,9,9,0,"O","35"
"4253",1,2,0,1,0,0,0,3000,1,7,7,9,"O","35"
"4254",1,3,0,1,0,0,0,3000,3,10,10,7,"O","35"
"4255",1,4,0,1,0,0,0,3000,2,10,10,10,"O","35"
"4256",1,5,0,1,0,0,0,3000,3,3,3,10,"O","35"
"4257",1,6,1,1,1,0,0,882,1,10,10,3,"O","35"
"4258",1,7,0,1,0,0,0,3000,3,14,14,10,"O","35"
"4259",1,8,0,1,0,0,0,3000,2,14,14,14,"O","35"
"4260",1,9,1,1,1,0,0,638,1,14,14,14,"O","35"
"4261",1,10,1,0,0,1,0,3000,1,14,14,14,"O","35"
"4262",1,11,1,0,0,1,0,3000,1,14,14,14,"O","35"
"4263",1,12,1,1,1,0,0,676,1,14,14,14,"O","35"
"4264",1,13,0,1,0,0,0,3000,3,4,4,14,"O","35"
"4265",1,14,1,0,0,1,0,3000,1,14,14,4,"O","35"
"4266",1,15,1,1,1,0,0,865,1,4,4,14,"O","35"
"4267",1,16,0,1,0,0,0,3000,3,6,6,4,"O","35"
"4268",1,17,0,1,0,0,0,3000,2,15,15,6,"O","35"
"4269",1,18,1,1,1,0,0,414,1,6,6,15,"O","35"
"4270",1,19,0,1,0,0,0,3000,3,5,5,6,"O","35"
"4271",1,20,1,0,0,1,0,3000,1,6,6,5,"O","35"
"4272",1,21,1,1,1,0,0,315,1,5,5,6,"O","35"
"4273",1,22,1,0,0,1,0,3000,1,6,6,5,"O","35"
"4274",1,23,0,1,0,0,0,3000,2,9,9,6,"O","35"
"4275",1,24,0,1,0,0,0,3000,3,12,12,9,"O","35"
"4276",1,25,0,1,0,0,0,3000,2,2,2,12,"O","35"
"4277",2,1,0,1,0,0,0,3000,2,1,1,2,"O","35"
"4278",2,2,0,1,0,0,0,3000,2,14,14,1,"O","35"
"4279",2,3,0,1,0,0,0,3000,2,5,5,14,"O","35"
"4280",2,4,1,1,1,0,0,317,1,14,14,5,"O","35"
"4281",2,5,0,1,0,0,0,3000,2,1,1,14,"O","35"
"4282",2,6,1,1,1,0,0,312,1,14,14,1,"O","35"
"4283",2,7,0,1,0,0,0,3000,2,6,6,14,"O","35"
"4284",2,8,1,1,1,0,0,357,1,14,14,6,"O","35"
"4285",2,9,1,1,1,0,0,505,1,6,6,14,"O","35"
"4286",2,10,0,1,0,0,0,3000,3,6,6,6,"O","35"
"4287",2,11,1,1,1,0,0,406,1,6,6,6,"O","35"
"4288",2,12,0,1,0,0,0,3000,3,5,5,6,"O","35"
"4289",2,13,1,1,1,0,0,357,1,6,6,5,"O","35"
"4290",2,14,0,1,0,0,0,3000,3,14,14,6,"O","35"
"4291",2,15,0,1,0,0,0,3000,2,7,7,14,"O","35"
"4292",2,16,0,0,0,0,1,476,2,7,7,7,"O","35"
"4293",2,17,1,0,0,1,0,3000,1,7,7,7,"O","35"
"4294",2,18,0,1,0,0,0,3000,3,1,1,7,"O","35"
"4295",2,19,0,1,0,0,0,3000,3,6,6,1,"O","35"
"4296",2,20,0,1,0,0,0,3000,3,14,14,6,"O","35"
"4297",2,21,0,1,0,0,0,3000,3,15,15,14,"O","35"
"4298",2,22,0,1,0,0,0,3000,3,7,7,15,"O","35"
"4299",2,23,1,1,1,0,0,414,1,15,15,7,"O","35"
"4300",2,24,1,1,1,0,0,629,1,7,7,15,"O","35"
"4301",2,25,0,1,0,0,0,3000,2,6,6,7,"O","35"
"4302",3,1,0,1,0,0,0,3000,1,11,11,6,"O","35"
"4303",3,2,0,1,0,0,0,3000,3,3,3,11,"O","35"
"4304",3,3,0,1,0,0,0,3000,2,4,4,3,"O","35"
"4305",3,4,1,1,1,0,0,300,1,3,3,4,"O","35"
"4306",3,5,0,1,0,0,0,3000,3,1,1,3,"O","35"
"4307",3,6,0,1,0,0,0,3000,2,13,13,1,"O","35"
"4308",3,7,0,0,0,0,1,531,2,4,4,13,"O","35"
"4309",3,8,0,1,0,0,0,3000,3,1,1,4,"O","35"
"4310",3,9,0,1,0,0,0,3000,2,8,8,1,"O","35"
"4311",3,10,0,1,0,0,0,3000,2,2,2,8,"O","35"
"4312",3,11,0,1,0,0,0,3000,3,6,6,2,"O","35"
"4313",3,12,0,1,0,0,0,3000,2,6,6,6,"O","35"
"4314",3,13,0,1,0,0,0,3000,3,11,11,6,"O","35"
"4315",3,14,1,1,1,0,0,394,1,6,6,11,"O","35"
"4316",3,15,0,1,0,0,0,3000,2,4,4,6,"O","35"
"4317",3,16,1,1,1,0,0,298,1,6,6,4,"O","35"
"4318",3,17,1,1,1,0,0,491,1,4,4,6,"O","35"
"4319",3,18,1,1,1,0,0,482,1,6,6,4,"O","35"
"4320",3,19,1,1,1,0,0,358,1,4,4,6,"O","35"
"4321",3,20,0,1,0,0,0,3000,3,15,15,4,"O","35"
"4322",3,21,0,1,0,0,0,3000,3,9,9,15,"O","35"
"4323",3,22,1,1,1,0,0,325,1,15,15,9,"O","35"
"4324",3,23,1,1,1,0,0,351,1,9,9,15,"O","35"
"4325",3,24,0,1,0,0,0,3000,2,10,10,9,"O","35"
"4326",3,25,0,1,0,0,0,3000,3,12,12,10,"O","35"
"4327",4,1,0,1,0,0,0,3000,2,14,14,12,"O","35"
"4328",4,2,0,1,0,0,0,3000,3,10,10,14,"O","35"
"4329",4,3,0,1,0,0,0,3000,3,12,12,10,"O","35"
"4330",4,4,0,1,0,0,0,3000,3,11,11,12,"O","35"
"4331",4,5,0,1,0,0,0,3000,2,14,14,11,"O","35"
"4332",4,6,0,1,0,0,0,3000,2,3,3,14,"O","35"
"4333",4,7,0,1,0,0,0,3000,2,9,9,3,"O","35"
"4334",4,8,0,1,0,0,0,3000,2,7,7,9,"O","35"
"4335",4,9,1,1,1,0,0,499,1,9,9,7,"O","35"
"4336",4,10,0,1,0,0,0,3000,2,10,10,9,"O","35"
"4337",4,11,1,1,1,0,0,404,1,9,9,10,"O","35"
"4338",4,12,0,1,0,0,0,3000,2,13,13,9,"O","35"
"4339",4,13,1,1,1,0,0,684,1,9,9,13,"O","35"
"4340",4,14,0,0,0,0,1,891,2,10,10,9,"O","35"
"4341",4,15,0,1,0,0,0,3000,2,11,11,10,"O","35"
"4342",4,16,0,1,0,0,0,3000,2,8,8,11,"O","35"
"4343",4,17,1,1,1,0,0,601,1,11,11,8,"O","35"
"4344",4,18,0,1,0,0,0,3000,3,1,1,11,"O","35"
"4345",4,19,0,1,0,0,0,3000,2,2,2,1,"O","35"
"4346",4,20,0,1,0,0,0,3000,3,12,12,2,"O","35"
"4347",4,21,0,1,0,0,0,3000,2,3,3,12,"O","35"
"4348",4,22,0,0,0,0,1,716,3,1,1,3,"O","35"
"4349",4,23,1,1,1,0,0,724,1,3,3,1,"O","35"
"4350",4,24,0,1,0,0,0,3000,3,11,11,3,"O","35"
"4351",4,25,0,1,0,0,0,3000,3,10,10,11,"O","35"
"4352",5,1,0,1,0,0,0,3000,3,6,6,10,"O","35"
"4353",5,2,0,1,0,0,0,3000,3,12,12,6,"O","35"
"4354",5,3,1,1,1,0,0,400,1,6,6,12,"O","35"
"4355",5,4,1,1,1,0,0,609,1,12,12,6,"O","35"
"4356",5,5,0,1,0,0,0,3000,3,11,11,12,"O","35"
"4357",5,6,1,1,1,0,0,392,1,12,12,11,"O","35"
"4358",5,7,0,1,0,0,0,3000,3,12,12,12,"O","35"
"4359",5,8,1,1,1,0,0,549,1,12,12,12,"O","35"
"4360",5,9,0,1,0,0,0,3000,2,7,7,12,"O","35"
"4361",5,10,1,1,1,0,0,426,1,12,12,7,"O","35"
"4362",5,11,0,1,0,0,0,3000,2,4,4,12,"O","35"
"4363",5,12,0,1,0,0,0,3000,2,14,14,4,"O","35"
"4364",5,13,1,1,1,0,0,394,1,4,4,14,"O","35"
"4365",5,14,0,1,0,0,0,3000,3,4,4,4,"O","35"
"4366",5,15,1,0,0,1,0,3000,1,4,4,4,"O","35"
"4367",5,16,0,1,0,0,0,3000,2,9,9,4,"O","35"
"4368",5,17,0,1,0,0,0,3000,2,5,5,9,"O","35"
"4369",5,18,1,1,1,0,0,395,1,9,9,5,"O","35"
"4370",5,19,0,1,0,0,0,3000,3,11,11,9,"O","35"
"4371",5,20,1,1,1,0,0,346,1,9,9,11,"O","35"
"4372",5,21,0,1,0,0,0,3000,2,5,5,9,"O","35"
"4373",5,22,1,1,1,0,0,332,1,9,9,5,"O","35"
"4374",5,23,1,1,1,0,0,405,1,5,5,9,"O","35"
"4375",5,24,1,1,1,0,0,474,1,9,9,5,"O","35"
"4376",5,25,0,1,0,0,0,3000,2,6,6,9,"O","35"
"4377",1,1,0,1,0,0,0,3000,3,12,12,0,"O","36"
"4378",1,2,0,1,0,0,0,3000,1,10,10,12,"O","36"
"4379",1,3,1,1,1,0,0,664,1,12,12,10,"O","36"
"4380",1,4,1,1,1,0,0,1048,1,10,10,12,"O","36"
"4381",1,5,1,1,1,0,0,687,1,12,12,10,"O","36"
"4382",1,6,0,1,0,0,0,3000,2,13,13,12,"O","36"
"4383",1,7,1,1,1,0,0,405,1,12,12,13,"O","36"
